type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,50000,5000,25702,3448,T,212,3616,131,3
S,50000,5000,33579,627,T,1257,2856,96,4
S,50000,5000,19495,4018,T,294,2489,123,4
S,50000,5000,14867,2569,F,2288,2288,0,0
S,50000,5000,22695,3603,T,1231,2128,88,3
S,50000,5000,24664,3763,F,2266,2266,0,0
S,50000,5000,1687,2701,T,1595,2720,120,3
S,50000,5000,38777,2843,F,2259,2259,0,0
S,50000,5000,23203,1827,T,556,2478,115,3
S,50000,5000,12901,1082,T,873,3095,76,4
S,50000,5000,17601,1568,F,2988,2988,0,0
S,50000,5000,46686,2346,T,1731,3514,163,4
S,50000,5000,41084,4272,T,2375,2947,122,4
S,50000,5000,10547,734,T,2637,3210,95,4
S,50000,5000,42715,2052,F,3827,3827,0,0
S,50000,5000,13772,240,T,435,3466,108,3
S,50000,5000,16395,3854,F,2909,2909,0,0
S,50000,5000,43371,4896,T,91,906,53,2
S,50000,5000,6898,4711,T,847,4126,160,5
S,50000,5000,41083,2728,F,3178,3178,0,0
S,50000,5000,23479,3471,T,2354,3195,106,4
S,50000,5000,27079,2932,T,2410,3099,173,5
S,50000,5000,47457,4295,T,2554,2844,150,4
S,50000,5000,4195,3637,F,3118,3118,0,0
S,50000,5000,48428,2237,T,2522,3530,97,4
S,50000,5000,11678,1425,T,2075,3073,93,4
S,50000,5000,9183,814,F,3482,3482,0,0
S,50000,5000,33956,1363,T,1452,2959,125,4
S,50000,5000,33142,2133,F,3278,3278,0,0
S,50000,5000,14247,3784,F,3646,3646,0,0
S,50000,5000,33956,3597,F,3162,3162,0,0
S,50000,5000,11141,2384,T,59,483,59,2
S,50000,5000,20536,1647,F,3073,3073,0,0
S,50000,5000,31922,3585,T,2539,3748,104,4
S,50000,5000,3133,2186,T,1695,3065,113,4
S,50000,5000,44471,3724,T,435,3103,54,3
S,50000,5000,4105,2899,T,1623,2407,105,4
S,50000,5000,40331,1887,F,4005,4005,0,0
S,50000,5000,45633,3985,F,4132,4132,0,0
S,50000,5000,14761,1042,T,1960,2305,163,4
S,50000,5000,14842,2965,T,2191,3479,117,4
S,50000,5000,2077,693,T,1796,2538,85,4
S,50000,5000,20165,3297,T,395,3404,143,4
S,50000,5000,36221,1917,T,2965,3120,101,4
S,50000,5000,19229,849,F,3423,3423,0,0
S,50000,5000,16197,1318,F,4052,4052,0,0
S,50000,5000,28317,3749,T,319,2143,101,4
S,50000,5000,4104,1245,T,487,2939,168,4
S,50000,5000,20919,2322,T,676,3594,120,3
S,50000,5000,48243,682,T,758,3095,137,5
S,50000,5000,6620,2108,F,3759,3759,0,0
S,50000,5000,1030,3454,T,697,3450,107,4
S,50000,5000,34669,677,T,951,4211,77,3
S,50000,5000,32419,703,T,1613,3518,148,4
S,50000,5000,3033,1984,T,1103,3615,135,4
S,50000,5000,20830,3678,T,1706,3682,94,4
S,50000,5000,5290,2094,T,349,3415,102,3
S,50000,5000,13255,94,T,501,3264,145,4
S,50000,5000,9602,2148,T,1415,2371,86,4
S,50000,5000,26019,1602,T,2778,3274,123,4
S,50000,5000,16082,954,T,142,2462,93,3
S,50000,5000,33177,4341,F,3066,3066,0,0
S,50000,5000,8491,1707,T,1008,3870,95,3
S,50000,5000,32418,152,T,2349,3528,122,4
S,50000,5000,18678,1637,T,2339,3270,176,4
S,50000,5000,16386,2788,F,3441,3441,0,0
S,50000,5000,36304,1463,T,1533,3675,141,4
S,50000,5000,7609,1435,T,1520,3587,89,4
S,50000,5000,23758,3513,F,3073,3073,0,0
S,50000,5000,31581,3287,T,3409,3692,80,4
S,50000,5000,8935,3738,T,3425,3431,193,5
S,50000,5000,45282,698,T,519,3339,107,3
S,50000,5000,33294,1599,T,421,1093,60,3
S,50000,5000,20200,1628,T,3002,3849,119,4
S,50000,5000,13134,1081,T,977,3469,94,3
S,50000,5000,26044,350,T,1100,2927,83,3
S,50000,5000,10219,2121,F,2917,2917,0,0
S,50000,5000,23467,977,T,2200,2986,81,4
S,50000,5000,19824,4444,T,483,1355,86,3
S,50000,5000,44373,3664,T,1297,3668,100,3
S,50000,5000,22213,2760,F,3073,3073,0,0
S,50000,5000,17414,3922,T,2666,3698,118,4
S,50000,5000,27558,1462,T,479,1826,101,3
S,50000,5000,7269,776,T,265,1985,62,3
S,50000,5000,30397,4816,T,460,471,85,3
S,50000,5000,30350,4304,T,2966,3637,119,4
S,50000,5000,34044,3806,F,3277,3277,0,0
S,50000,5000,30894,4251,T,1853,3343,126,4
S,50000,5000,31963,2280,F,2848,2848,0,0
S,50000,5000,2520,1347,T,1912,3073,94,4
S,50000,5000,14514,3336,F,3053,3053,0,0
S,50000,5000,5250,547,T,288,3300,77,3
S,50000,5000,23224,180,F,2902,2902,0,0
S,50000,5000,45253,577,T,1334,3048,99,4
S,50000,5000,26037,2384,T,714,2985,108,4
S,50000,5000,7949,3963,F,2762,2762,0,0
S,50000,5000,4760,1500,T,1742,3073,92,4
S,50000,5000,44352,4367,T,35,2390,79,2
S,50000,5000,17681,2583,T,1654,2218,129,4
S,50000,5000,32239,2641,T,1298,3544,126,4
S,50000,5000,45447,1361,T,972,2855,126,3
S,50000,5000,35528,1323,T,1157,2971,106,3
S,50000,5000,35512,4507,T,458,3138,109,3
S,50000,5000,33459,427,F,3086,3086,0,0
S,50000,5000,23077,702,T,1204,3655,143,4
S,50000,5000,18597,4965,F,3095,3095,0,0
S,50000,5000,5381,4751,T,1056,3210,64,3
S,50000,5000,36919,3097,F,2932,2932,0,0
S,50000,5000,44272,4321,F,3736,3736,0,0
S,50000,5000,9403,3723,T,1411,3094,130,4
S,50000,5000,47074,536,F,3823,3823,0,0
S,50000,5000,46726,4522,T,1927,3854,124,4
S,50000,5000,22978,3472,T,200,3952,89,3
S,50000,5000,48999,2095,F,3342,3342,0,0
S,50000,5000,10066,4196,T,1884,3307,152,4
S,50000,5000,42815,3719,T,475,2810,115,4
S,50000,5000,3855,484,F,3490,3490,0,0
S,50000,5000,7187,3971,T,158,1868,64,2
S,50000,5000,20389,4303,T,3390,3587,182,5
S,50000,5000,31303,1741,T,3664,3802,126,4
S,50000,5000,22492,3728,T,3345,3487,146,5
S,50000,5000,31113,4040,T,586,3941,111,3
S,50000,5000,21740,296,T,569,2935,114,4
S,50000,5000,24329,1307,F,3473,3473,0,0
S,50000,5000,36440,3566,F,2909,2909,0,0
S,50000,5000,26585,2218,T,1313,3544,125,4
S,50000,5000,31647,3073,T,2311,3038,108,4
S,50000,5000,4449,2001,T,2338,3604,161,4
S,50000,5000,44608,3694,T,100,3010,36,2
S,50000,5000,6365,2560,T,3203,3557,149,4
S,50000,5000,13723,1042,T,2879,3501,130,4
S,50000,5000,32243,2771,T,986,2530,139,4
S,50000,5000,33418,1142,T,228,2320,115,3
S,50000,5000,45761,1707,T,1467,3083,130,5
S,50000,5000,9644,1913,T,478,2975,104,3
S,50000,5000,46650,738,T,811,2449,97,3
S,50000,5000,28134,4023,F,3124,3124,0,0
S,50000,5000,44511,2888,T,458,864,116,3
S,50000,5000,22516,4724,T,1819,1897,99,4
S,50000,5000,15886,2485,F,2993,2993,0,0
S,50000,5000,31692,4474,T,825,2711,154,6
S,50000,5000,31557,1865,T,433,2643,92,3
S,50000,5000,16450,2301,T,1679,2989,128,3
S,50000,5000,13111,4443,T,365,2955,91,3
S,50000,5000,18150,4660,F,3502,3502,0,0
S,50000,5000,2798,4495,F,2889,2889,0,0
S,50000,5000,22367,4661,T,1016,3433,62,3
S,50000,5000,21079,4508,F,3050,3050,0,0
S,50000,5000,26520,4998,T,357,1089,109,3
S,50000,5000,12906,3322,F,3209,3209,0,0
S,50000,5000,8373,4070,T,47,2741,69,2
S,50000,5000,15580,1525,T,800,2878,96,3
S,50000,5000,5243,1302,F,2981,2981,0,0
S,50000,5000,27243,1275,T,1858,3214,115,4
S,50000,5000,3264,453,T,53,2629,82,2
S,50000,5000,8732,694,T,1783,1963,93,4
S,50000,5000,42517,789,F,2656,2656,0,0
S,50000,5000,23924,4810,T,356,2884,65,3
S,50000,5000,22170,4748,F,3444,3444,0,0
S,50000,5000,26084,1973,T,3191,3532,130,4
S,50000,5000,9079,4087,T,687,2592,119,4
S,50000,5000,21677,3604,T,1906,2719,115,4
S,50000,5000,6386,3117,T,422,3580,121,3
S,50000,5000,13998,732,T,2543,2834,144,5
S,50000,5000,28179,3420,T,553,2229,104,3
S,50000,5000,19198,2989,T,1286,2266,172,5
S,50000,5000,5453,4852,T,966,2335,66,3
S,50000,5000,5187,2011,F,2162,2162,0,0
S,50000,5000,26742,3786,T,2,18,12,1
S,50000,5000,42142,3515,F,2747,2747,0,0
S,50000,5000,20748,4122,T,49,2353,44,2
S,50000,5000,10185,4938,T,667,3092,88,3
S,50000,5000,29217,2450,F,3271,3271,0,0
S,50000,5000,32301,1750,F,3890,3890,0,0
S,50000,5000,47420,3889,F,3622,3622,0,0
S,50000,5000,47427,2596,T,3104,3520,106,4
S,50000,5000,4471,4787,T,320,1705,91,3
S,50000,5000,10608,975,F,3187,3187,0,0
S,50000,5000,39899,3016,T,885,1607,120,4
S,50000,5000,34340,2595,F,3712,3712,0,0
S,50000,5000,6490,121,T,349,3422,86,3
S,50000,5000,11578,4370,F,3009,3009,0,0
S,50000,5000,28849,1361,F,3886,3886,0,0
S,50000,5000,1222,3263,T,532,3332,131,3
S,50000,5000,32233,2017,T,218,2214,108,3
S,50000,5000,9484,45,T,941,1798,173,4
S,50000,5000,37098,259,T,2824,3087,135,4
S,50000,5000,28406,1827,T,97,1966,76,2
S,50000,5000,24387,1040,T,992,3731,116,4
S,50000,5000,35963,1141,T,1208,4053,107,5
S,50000,5000,35169,543,T,222,274,116,3
S,50000,5000,44028,1708,T,1019,1764,106,4
S,50000,5000,45490,3991,T,2091,3807,121,4
S,50000,5000,20037,3940,T,2672,3429,143,5
S,50000,5000,32763,374,F,3264,3264,0,0
S,50000,5000,39667,2259,T,22,2199,46,2
S,50000,5000,12188,2519,T,1149,3441,134,4
S,50000,5000,6710,4926,T,3341,3390,195,5
S,50000,5000,25315,2960,F,888,888,0,0
S,50000,5000,47707,2909,F,3649,3649,0,0
S,50000,5000,11326,4634,T,496,3492,104,4
S,50000,5000,25328,3141,T,2480,3818,118,4
S,50000,5000,43290,53,T,1632,3665,116,4
S,50000,5000,17071,3041,T,1426,2831,105,4
S,50000,5000,3061,527,T,2572,4092,86,4
S,50000,5000,44621,463,F,3967,3967,0,0
S,50000,5000,49375,4301,T,960,4084,112,4
S,50000,5000,19793,4238,F,3268,3268,0,0
S,50000,5000,15600,498,T,802,3453,158,5
S,50000,5000,43736,4023,F,3724,3724,0,0
S,50000,5000,10350,2319,T,1751,3472,120,4
S,50000,5000,15860,4336,T,117,3539,83,3
S,50000,5000,22604,1983,F,3337,3337,0,0
S,50000,5000,34723,747,F,3472,3472,0,0
S,50000,5000,26448,4771,F,3900,3900,0,0
S,50000,5000,26055,3006,T,1100,2861,40,3
S,50000,5000,3173,1945,T,1632,2015,117,4
S,50000,5000,40838,1985,T,222,399,83,3
S,50000,5000,19070,1104,T,798,1787,144,4
S,50000,5000,35244,4723,T,232,2465,106,3
S,50000,5000,35706,3331,T,171,1704,61,3
S,50000,5000,18556,1490,T,1487,2336,127,4
S,50000,5000,36991,4462,F,2431,2431,0,0
S,50000,5000,16916,2745,F,2949,2949,0,0
S,50000,5000,3205,1878,F,2950,2950,0,0
S,50000,5000,33808,655,F,2139,2139,0,0
S,50000,5000,11065,4770,T,1492,2948,175,4
S,50000,5000,14001,396,F,2807,2807,0,0
S,50000,5000,12179,4872,F,3122,3122,0,0
S,50000,5000,23147,612,F,2741,2741,0,0
S,50000,5000,1600,4979,F,2453,2453,0,0
S,50000,5000,30961,2501,T,58,2456,38,2
S,50000,5000,22126,3667,F,2918,2918,0,0
S,50000,5000,41041,4317,T,2967,3465,148,4
S,50000,5000,15019,3625,T,913,2895,124,3
S,50000,5000,13753,4983,F,3067,3067,0,0
S,50000,5000,19199,3190,T,1019,3552,113,4
S,50000,5000,19562,1177,F,2892,2892,0,0
S,50000,5000,49475,2617,T,1362,3073,102,3
S,50000,5000,38218,156,F,3315,3315,0,0
S,50000,5000,17240,880,F,2863,2863,0,0
S,50000,5000,32523,1625,T,71,3802,55,2
S,50000,5000,19911,245,F,3178,3178,0,0
S,50000,5000,36108,16,F,3395,3395,0,0
S,50000,5000,22885,2529,T,1519,3799,101,4
S,50000,5000,8535,3275,T,1549,3389,159,5
S,50000,5000,12488,214,T,2085,4051,132,5
S,50000,5000,32928,2681,T,583,3278,64,3
S,50000,5000,26781,1383,F,3667,3667,0,0
S,50000,5000,32211,3070,F,3361,3361,0,0
S,50000,5000,18762,3850,F,2813,2813,0,0
S,50000,5000,48588,4188,T,357,2210,104,4
S,50000,5000,41892,4595,F,3326,3326,0,0
S,50000,5000,25108,3028,T,1911,2478,155,4
S,50000,5000,41982,2222,F,3732,3732,0,0
S,50000,5000,26262,4265,T,897,4022,104,3
S,50000,5000,17421,1600,F,3224,3224,0,0
S,50000,5000,6733,230,F,3290,3290,0,0
S,50000,5000,47184,3629,T,341,3982,87,3
S,50000,5000,46433,277,F,3423,3423,0,0
S,50000,5000,19914,1734,T,542,3710,71,3
S,50000,5000,42294,1614,T,1173,3752,101,3
S,50000,5000,47238,1409,F,3491,3491,0,0
S,50000,5000,33245,614,T,142,2961,109,3
S,50000,5000,10335,1814,F,3575,3575,0,0
S,50000,5000,44082,1890,T,587,1741,44,3
S,50000,5000,33516,4211,T,552,3882,109,3
S,50000,5000,2942,3750,T,242,2462,99,3
S,50000,5000,768,994,T,1183,3549,121,4
S,50000,5000,13632,4774,T,3072,4081,158,5
S,50000,5000,5967,1917,T,3063,3209,114,5
S,50000,5000,36446,92,F,3156,3156,0,0
S,50000,5000,18340,2167,T,475,3515,60,3
S,50000,5000,49945,3329,T,2407,3191,142,4
S,50000,5000,25187,960,T,3254,3702,182,6
S,50000,5000,41307,2536,T,14,3806,16,1
S,50000,5000,3081,4929,F,3488,3488,0,0
S,50000,5000,39400,2546,T,4,588,23,1
S,50000,5000,42374,1551,F,3413,3413,0,0
S,50000,5000,49835,4080,T,220,3249,107,3
S,50000,5000,28404,1497,T,666,1273,69,3
S,50000,5000,18374,1424,F,3802,3802,0,0
S,50000,5000,6658,3087,T,131,1381,42,2
S,50000,5000,46584,3718,T,897,3584,130,4
S,50000,5000,21454,852,T,1048,2793,80,4
S,50000,5000,39391,1101,T,1616,3131,118,4
S,50000,5000,11887,2334,F,3181,3181,0,0
S,50000,5000,13544,1294,T,392,3648,112,3
S,50000,5000,5330,4542,T,2001,3348,99,4
S,50000,5000,30497,4170,F,3360,3360,0,0
S,50000,5000,8150,4435,T,929,3381,101,3
S,50000,5000,16271,1377,F,3388,3388,0,0
S,50000,5000,4479,4741,F,3113,3113,0,0
S,50000,5000,11386,1804,T,1394,2695,93,4
S,50000,5000,23650,2167,T,717,2263,90,3
S,50000,5000,3006,3161,T,1854,3346,109,4
S,50000,5000,29863,2424,F,3476,3476,0,0
S,50000,5000,31282,2263,T,1868,3531,133,4
S,50000,5000,13305,3756,F,3525,3525,0,0
S,50000,5000,8275,891,F,3572,3572,0,0
S,50000,5000,4355,304,T,197,3279,86,3
S,50000,5000,18912,2483,T,1347,3073,60,3
S,50000,5000,24893,380,T,240,2365,88,3
S,50000,5000,44164,3058,T,1058,3768,90,3
S,50000,5000,18605,3391,T,377,1970,112,3
S,50000,5000,49118,1686,T,1386,2740,138,4
S,50000,5000,37581,3795,F,3476,3476,0,0
S,50000,5000,21721,1608,T,3410,4165,125,5
S,50000,5000,14253,3959,F,1143,1143,0,0
S,50000,5000,18358,4551,F,3541,3541,0,0
S,50000,5000,9315,3819,T,2036,3260,144,4
S,50000,5000,46034,1205,T,385,3794,74,3
S,50000,5000,11817,3461,F,3372,3372,0,0
S,50000,5000,34184,723,T,1467,2896,115,4
S,50000,5000,9915,1237,T,153,2539,93,3
S,50000,5000,8439,291,F,2990,2990,0,0
S,50000,5000,45886,2172,T,801,2875,122,4
S,50000,5000,27507,478,T,2167,2171,115,4
S,50000,5000,6550,429,T,1921,3779,114,4
S,50000,5000,28152,4300,F,3907,3907,0,0
S,50000,5000,13256,1196,T,73,2404,45,2
S,50000,5000,2474,1106,T,3547,3549,171,5
S,50000,5000,8282,3599,T,813,3920,133,4
S,50000,5000,14938,2671,F,3533,3533,0,0
S,50000,5000,2820,1697,F,4075,4075,0,0
S,50000,5000,24803,4578,T,2503,4001,166,4
S,50000,5000,30848,4353,F,3330,3330,0,0
S,50000,5000,4091,2958,T,2648,3911,127,5
S,50000,5000,5111,2868,T,708,3444,76,3
S,50000,5000,40271,466,T,2126,4119,96,4
S,50000,5000,14614,8,F,3859,3859,0,0
S,50000,5000,27990,4193,T,999,4033,171,4
S,50000,5000,29995,4633,F,3567,3567,0,0
S,50000,5000,32282,3974,T,1679,3436,101,4
S,50000,5000,13667,2372,F,3321,3321,0,0
S,50000,5000,45179,701,T,2457,3196,86,4
S,50000,5000,26197,1497,T,1611,3422,110,4
S,50000,5000,47816,2333,T,2599,3770,194,5
S,50000,5000,2112,22,F,3288,3288,0,0
S,50000,5000,33524,4760,F,3398,3398,0,0
S,50000,5000,21363,3156,T,842,1786,120,3
S,50000,5000,10217,3329,F,2897,2897,0,0
S,50000,5000,23860,2385,F,3454,3454,0,0
S,50000,5000,16680,1243,T,1951,3359,95,4
S,50000,5000,18636,1003,F,3887,3887,0,0
S,50000,5000,40888,4804,T,2343,3292,137,5
S,50000,5000,39782,3231,T,798,3455,167,4
S,50000,5000,34408,1221,T,1985,2897,208,5
S,50000,5000,5576,4173,F,3347,3347,0,0
S,50000,5000,12164,2158,T,2772,3298,104,4
S,50000,5000,2476,308,T,531,2851,60,3
S,50000,5000,15081,128,T,42,2961,81,2
S,50000,5000,30183,1145,F,3988,3988,0,0
S,50000,5000,7383,1290,T,2883,3496,159,4
S,50000,5000,38160,4073,T,45,2918,52,2
S,50000,5000,33652,3537,T,74,780,60,2
S,50000,5000,805,2488,T,1072,3835,86,3
S,50000,5000,16359,2968,T,2400,3791,177,7
S,50000,5000,18990,3775,T,2975,3343,133,4
S,50000,5000,10862,1677,T,458,3788,111,3
S,50000,5000,27916,333,T,1653,3492,122,4
S,50000,5000,3305,2041,T,546,3735,84,3
S,50000,5000,46655,3930,F,3711,3711,0,0
S,50000,5000,15996,1870,T,174,3191,105,3
S,50000,5000,31157,850,T,236,1387,87,3
S,50000,5000,6747,569,T,2155,3482,126,4
S,50000,5000,31372,2469,F,3362,3362,0,0
S,50000,5000,32922,1788,T,1181,2140,96,3
S,50000,5000,4740,4255,T,1099,3171,84,3
S,50000,5000,28260,3496,T,2441,2873,135,5
S,50000,5000,36906,1122,T,987,3216,102,3
S,50000,5000,38397,3166,F,3750,3750,0,0
S,50000,5000,37141,625,F,4130,4130,0,0
S,50000,5000,28466,4929,T,1961,3029,164,4
S,50000,5000,42167,4024,T,1474,3723,96,3
S,50000,5000,11696,4936,F,3591,3591,0,0
S,50000,5000,44401,3782,T,2623,3882,107,4
S,50000,5000,39618,2104,T,802,3091,71,3
S,50000,5000,31528,4029,F,3677,3677,0,0
S,50000,5000,26371,3824,T,1012,2343,87,3
S,50000,5000,30034,1134,T,1354,3808,124,4
S,50000,5000,2046,4894,T,3620,3720,193,4
S,50000,5000,36609,4629,T,1768,2786,118,4
S,50000,5000,47905,41,T,1946,3832,155,4
S,50000,5000,13237,1147,T,3137,4045,170,6
S,50000,5000,1951,2567,F,3522,3522,0,0
S,50000,5000,12763,2041,T,370,2024,97,3
S,50000,5000,37001,856,T,2761,3351,134,4
S,50000,5000,4199,4516,T,2397,3951,117,4
S,50000,5000,32731,3402,T,2343,3271,124,4
S,50000,5000,28919,2645,F,3377,3377,0,0
S,50000,5000,5155,4229,T,399,1258,118,3
S,50000,5000,29403,2661,T,361,2604,132,3
S,50000,5000,39047,4992,T,431,2346,110,3
S,50000,5000,41517,4807,T,1457,2511,101,4
S,50000,5000,300,4596,T,332,3068,85,3
S,50000,5000,45416,1501,T,748,2929,48,3
S,50000,5000,39933,615,T,2610,2826,136,4
S,50000,5000,6656,3726,T,1176,3355,73,3
S,50000,5000,16727,2217,T,627,2727,67,3
S,50000,5000,28721,1159,F,3068,3068,0,0
S,50000,5000,255,1129,T,2464,2944,140,5
S,50000,5000,16604,743,F,3254,3254,0,0
S,50000,5000,48203,2160,F,3635,3635,0,0
S,50000,5000,12992,3445,T,3119,3690,158,5
S,50000,5000,2590,4538,T,1240,2705,91,3
S,50000,5000,14623,4845,T,157,2776,103,3
S,50000,5000,23600,2095,T,2678,3261,92,4
S,50000,5000,17357,1351,T,1709,3319,129,4
S,50000,5000,29761,4386,F,3162,3162,0,0
S,50000,5000,11361,650,T,345,3442,75,3
S,50000,5000,36878,1553,F,3599,3599,0,0
S,50000,5000,28686,3277,T,222,3293,78,3
S,50000,5000,45345,3932,T,2540,3370,123,4
S,50000,5000,31153,4018,T,1521,2941,145,4
S,50000,5000,39592,3251,T,2678,3234,109,4
S,50000,5000,28321,617,F,3931,3931,0,0
S,50000,5000,24008,2334,T,330,1002,90,3
S,50000,5000,10648,3440,T,706,3355,91,3
S,50000,5000,48638,806,T,8,784,72,2
S,50000,5000,29514,2180,T,2104,3844,72,4
S,50000,5000,9466,3034,T,1586,3101,121,5
S,50000,5000,14578,1045,T,1738,2637,101,4
S,50000,5000,49672,4788,T,3005,3663,76,4
S,50000,5000,27560,1452,F,3166,3166,0,0
S,50000,5000,33692,1436,T,629,2342,133,4
S,50000,5000,11856,64,T,852,2881,120,3
S,50000,5000,14199,1555,T,276,1226,107,4
S,50000,5000,20995,1548,F,3369,3369,0,0
S,50000,5000,11286,4711,F,3382,3382,0,0
S,50000,5000,15543,403,F,3290,3290,0,0
S,50000,5000,8143,1329,T,496,2849,75,3
S,50000,5000,21249,2672,F,3520,3520,0,0
S,50000,5000,5599,202,F,3086,3086,0,0
S,50000,5000,33342,2876,T,2297,3431,144,4
S,50000,5000,49550,2082,F,2539,2539,0,0
S,50000,5000,49861,3996,T,1885,2064,121,4
S,50000,5000,8628,719,T,2274,2676,85,4
S,50000,5000,39505,1196,F,3685,3685,0,0
S,50000,5000,24911,3552,T,3112,3774,151,4
S,50000,5000,8015,4324,F,3931,3931,0,0
S,50000,5000,13684,1842,T,1109,4050,99,4
S,50000,5000,43064,1181,T,1493,3274,95,3
S,50000,5000,28353,3695,T,1120,3231,134,4
S,50000,5000,38008,4514,T,830,3493,83,3
S,50000,5000,27756,1734,T,594,2293,91,3
S,50000,5000,46695,219,T,1606,3489,102,4
S,50000,5000,34038,1509,F,3545,3545,0,0
S,50000,5000,21160,529,T,456,3321,77,3
S,50000,5000,11106,2920,T,664,4016,83,3
S,50000,5000,17127,4013,T,569,3339,84,3
S,50000,5000,4909,2073,T,469,3403,102,3
S,50000,5000,25454,1360,T,1293,3236,148,3
S,50000,5000,34027,3024,T,246,2790,112,3
S,50000,5000,31072,4023,T,631,3460,109,4
S,50000,5000,40367,3397,T,2859,3177,136,5
S,50000,5000,43231,130,F,3232,3232,0,0
S,50000,5000,18491,4827,T,820,3275,106,4
S,50000,5000,9347,572,T,1075,3283,112,4
S,50000,5000,3637,2673,F,3822,3822,0,0
S,50000,5000,876,1559,T,2838,3027,204,7
S,50000,5000,10419,175,T,2907,4137,79,4
S,50000,5000,25290,186,F,4167,4167,0,0
S,50000,5000,39973,2169,T,2272,3871,118,4
S,50000,5000,32536,1282,F,3622,3622,0,0
S,50000,5000,8204,3848,T,3990,4171,96,4
S,50000,5000,20698,4562,T,337,2227,94,3
S,50000,5000,14912,2189,F,3418,3418,0,0
S,50000,5000,15242,3919,T,2779,3719,186,5
S,50000,5000,8970,2004,T,1275,3562,170,5
S,50000,5000,45543,749,T,2098,3377,110,4
S,50000,5000,8543,1929,F,3690,3690,0,0
S,50000,5000,49361,4402,T,83,521,56,2
S,50000,5000,33534,3180,T,427,3835,118,4
S,50000,5000,34026,2339,T,367,3098,96,3
S,50000,5000,28895,2144,T,392,3591,95,3
S,50000,5000,44901,542,F,3445,3445,0,0
S,50000,5000,9651,4681,F,3720,3720,0,0
S,50000,5000,35393,168,T,2298,3568,152,5
S,50000,5000,445,4199,T,190,1865,90,3
S,50000,5000,19596,2767,T,837,4048,94,3
S,50000,5000,12300,2524,T,940,3420,119,4
S,50000,5000,45129,2232,T,750,3574,80,3
S,50000,5000,31797,2099,F,3760,3760,0,0
S,50000,5000,26734,2519,F,4079,4079,0,0
S,50000,5000,10994,400,T,1308,3722,108,4
S,50000,5000,19414,3866,T,1014,3954,94,3
S,50000,5000,7194,2683,F,3269,3269,0,0
S,50000,5000,3335,2165,F,3003,3003,0,0
S,50000,5000,35391,3620,T,1196,3500,98,3
S,50000,5000,30416,445,T,1125,3572,126,4
S,50000,5000,41243,4182,F,3960,3960,0,0
S,50000,5000,4670,362,T,998,4114,96,4
S,50000,5000,35704,4576,F,3530,3530,0,0
S,50000,5000,44820,2291,F,3444,3444,0,0
S,50000,5000,45421,1462,T,1678,3132,185,5
S,50000,5000,37948,3384,F,4131,4131,0,0
S,50000,5000,15811,2410,T,898,4094,114,4
S,50000,5000,9185,3480,F,4117,4117,0,0
S,50000,5000,8631,3057,T,1538,3582,108,4
S,50000,5000,18345,4289,F,3514,3514,0,0
