type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,20000,6000,8317,5831,T,2040,2040,162,6
S,20000,6000,16785,5626,F,3708,3708,0,0
S,20000,6000,9911,3778,T,1304,1304,84,4
S,20000,6000,12056,4384,T,3326,3326,203,6
S,20000,6000,5813,5439,F,4339,4339,0,0
S,20000,6000,8093,2702,T,1190,1190,102,4
S,20000,6000,97,5921,T,2694,2694,132,4
S,20000,6000,14594,1533,T,1830,1830,181,5
S,20000,6000,12253,328,T,354,354,73,3
S,20000,6000,11604,354,T,2683,2683,131,5
S,20000,6000,18568,810,T,700,700,75,3
S,20000,6000,19202,4606,F,3654,3654,0,0
S,20000,6000,8851,1649,F,3475,3475,0,0
S,20000,6000,16731,456,T,2667,2667,170,6
S,20000,6000,18602,503,T,875,875,144,4
S,20000,6000,7694,3806,T,24,24,39,2
S,20000,6000,13322,332,T,988,988,148,4
S,20000,6000,14525,5800,F,3869,3869,0,0
S,20000,6000,291,2765,T,2857,2857,191,6
S,20000,6000,16863,5444,T,2211,2211,126,5
S,20000,6000,13270,3994,F,2593,2593,0,0
S,20000,6000,16086,4413,T,1696,1696,97,4
S,20000,6000,19214,1672,F,3141,3141,0,0
S,20000,6000,10168,5764,T,138,138,46,2
S,20000,6000,14796,2320,F,4398,4398,0,0
S,20000,6000,3194,1205,F,3507,3507,0,0
S,20000,6000,5693,246,T,812,812,138,3
S,20000,6000,2313,618,T,2426,2426,143,5
S,20000,6000,1314,4076,T,934,934,114,3
S,20000,6000,1548,4524,T,1805,1805,217,6
S,20000,6000,11254,3847,T,932,932,105,5
S,20000,6000,17225,1417,T,437,437,78,3
S,20000,6000,12041,959,T,407,407,140,4
S,20000,6000,9623,4913,F,2204,2204,0,0
S,20000,6000,1707,2317,T,1890,1890,148,4
S,20000,6000,7543,3652,T,18,18,88,2
S,20000,6000,17232,1535,T,166,166,88,4
S,20000,6000,6404,2951,T,616,616,126,4
S,20000,6000,12058,5882,T,5,5,32,1
S,20000,6000,17815,128,T,212,212,132,4
S,20000,6000,12679,4331,T,1991,1991,207,6
S,20000,6000,959,192,T,771,771,60,3
S,20000,6000,15931,2068,T,183,183,46,3
S,20000,6000,13200,5004,F,2142,2142,0,0
S,20000,6000,7520,1194,F,2460,2460,0,0
S,20000,6000,6960,319,T,2733,2733,161,5
S,20000,6000,12289,2929,T,1406,1406,200,5
S,20000,6000,5445,4604,T,318,318,118,3
S,20000,6000,12454,1769,F,3796,3796,0,0
S,20000,6000,17951,5550,F,4302,4302,0,0
S,20000,6000,5034,4707,T,1370,1370,169,6
S,20000,6000,5022,1333,T,2412,2412,165,7
S,20000,6000,13521,2261,F,4151,4151,0,0
S,20000,6000,17910,1780,T,2833,2833,107,5
S,20000,6000,3053,3376,F,4060,4060,0,0
S,20000,6000,16807,3888,T,847,847,130,4
S,20000,6000,4681,1898,T,3618,3618,152,5
S,20000,6000,7116,3492,T,233,233,108,3
S,20000,6000,12651,3156,T,2899,2899,109,4
S,20000,6000,11194,1906,T,697,697,179,4
S,20000,6000,5792,2324,T,835,835,113,3
S,20000,6000,4020,218,T,1397,1397,143,4
S,20000,6000,656,5095,F,3763,3763,0,0
S,20000,6000,11024,3077,T,1296,1296,133,4
S,20000,6000,9412,1811,F,4026,4026,0,0
S,20000,6000,6463,2857,T,1744,1744,103,4
S,20000,6000,16578,5676,T,965,965,76,3
S,20000,6000,15018,4116,T,670,670,109,3
S,20000,6000,17197,2538,T,914,914,98,3
S,20000,6000,11302,5817,T,1888,1888,167,6
S,20000,6000,18483,1409,T,3099,3099,207,7
S,20000,6000,16035,1446,T,120,120,60,2
S,20000,6000,6112,2506,T,1303,1303,243,7
S,20000,6000,9494,2523,T,2002,2002,150,4
S,20000,6000,7174,4210,T,758,758,107,3
S,20000,6000,4300,78,T,1483,1483,109,4
S,20000,6000,11474,913,T,141,141,102,3
S,20000,6000,6441,2770,F,4178,4178,0,0
S,20000,6000,5905,249,F,4118,4118,0,0
S,20000,6000,3190,3478,F,3711,3711,0,0
S,20000,6000,18194,216,T,1499,1499,151,4
S,20000,6000,11012,1186,T,465,465,88,3
S,20000,6000,10586,4978,T,146,146,52,2
S,20000,6000,14726,2803,T,2910,2910,77,4
S,20000,6000,14885,89,T,1069,1069,120,4
S,20000,6000,8370,2066,T,2292,2292,97,4
S,20000,6000,8661,5684,T,467,467,142,4
S,20000,6000,18327,3210,T,3742,3742,210,6
S,20000,6000,6109,3645,T,1723,1723,125,4
S,20000,6000,16670,5094,T,1756,1756,97,4
S,20000,6000,4745,5130,F,3670,3670,0,0
S,20000,6000,11851,4027,T,1055,1055,84,3
S,20000,6000,11413,2830,T,311,311,106,4
S,20000,6000,13492,941,F,3267,3267,0,0
S,20000,6000,3668,2227,F,2432,2432,0,0
S,20000,6000,8631,1685,T,119,119,64,2
S,20000,6000,17817,2907,T,1885,1885,111,4
S,20000,6000,10288,1043,T,2493,2493,249,7
S,20000,6000,3703,3166,F,3339,3339,0,0
S,20000,6000,8673,2995,T,438,438,60,3
S,20000,6000,10712,3562,T,2598,2598,116,4
S,20000,6000,11692,3473,T,2021,2021,101,4
S,20000,6000,6676,1576,T,621,621,99,4
S,20000,6000,17961,1537,T,527,527,109,3
S,20000,6000,6214,1122,F,4066,4066,0,0
S,20000,6000,8067,5646,T,2959,2959,188,6
S,20000,6000,15432,5866,T,2717,2717,279,8
S,20000,6000,17502,2417,F,4207,4207,0,0
S,20000,6000,15751,2918,F,3911,3911,0,0
S,20000,6000,1759,4493,T,3237,3237,192,7
S,20000,6000,8326,5273,T,49,49,147,4
S,20000,6000,2362,4874,F,3745,3745,0,0
S,20000,6000,16807,859,F,4422,4422,0,0
S,20000,6000,8351,3870,F,3668,3668,0,0
S,20000,6000,2342,5533,T,445,445,87,3
S,20000,6000,6056,3318,T,1385,1385,187,6
S,20000,6000,18507,3570,T,1460,1460,134,5
S,20000,6000,6533,3750,T,2196,2196,144,4
S,20000,6000,16244,1625,F,3551,3551,0,0
S,20000,6000,16748,2272,T,18,18,57,2
S,20000,6000,4528,5227,F,3779,3779,0,0
S,20000,6000,3451,4908,T,2125,2125,229,8
S,20000,6000,17220,4141,T,1663,1663,121,4
S,20000,6000,1507,3322,T,2568,2568,128,5
S,20000,6000,14100,3075,T,648,648,128,3
S,20000,6000,7854,2848,F,3885,3885,0,0
S,20000,6000,4351,4155,F,4269,4269,0,0
S,20000,6000,5770,4766,T,3908,3908,209,7
S,20000,6000,8757,1958,T,2082,2082,197,5
S,20000,6000,11432,3344,T,1207,1207,139,4
S,20000,6000,14329,3395,T,1027,1027,95,3
S,20000,6000,14027,1556,T,1112,1112,78,3
S,20000,6000,16122,1589,T,3176,3176,132,4
S,20000,6000,14414,2162,T,929,929,135,4
S,20000,6000,5736,5169,T,294,294,68,3
S,20000,6000,10752,1144,F,3916,3916,0,0
S,20000,6000,2090,1961,T,2163,2163,144,5
S,20000,6000,13102,5714,T,3470,3470,252,7
S,20000,6000,13878,4486,T,3840,3840,247,7
S,20000,6000,10207,2252,T,682,682,151,6
S,20000,6000,10958,1406,T,256,256,102,4
S,20000,6000,6341,5776,T,1071,1071,167,5
S,20000,6000,5907,5766,T,1754,1754,132,4
S,20000,6000,611,1228,T,1313,1313,99,4
S,20000,6000,1342,5145,T,2195,2195,128,5
S,20000,6000,7507,3085,T,764,764,117,4
S,20000,6000,19100,5061,T,567,567,132,3
S,20000,6000,19186,5447,T,3240,3240,201,7
S,20000,6000,18100,1766,T,693,693,121,3
S,20000,6000,12828,3977,T,3165,3165,126,5
S,20000,6000,8480,2138,T,2693,2693,100,4
S,20000,6000,1862,1772,T,569,569,89,3
S,20000,6000,16186,4805,F,4062,4062,0,0
S,20000,6000,6396,3023,T,2248,2248,139,4
S,20000,6000,14712,1709,T,480,480,107,3
S,20000,6000,9504,92,T,224,224,73,3
S,20000,6000,1552,2762,T,508,508,108,5
S,20000,6000,16222,3558,T,1916,1916,97,4
S,20000,6000,10052,1421,T,448,448,114,4
S,20000,6000,16719,3335,F,4222,4222,0,0
S,20000,6000,19853,3594,T,1282,1282,104,3
S,20000,6000,9237,4040,T,407,407,75,3
S,20000,6000,12978,5503,T,1795,1795,119,4
S,20000,6000,15686,4158,T,1277,1277,119,3
S,20000,6000,11207,3934,T,4040,4040,202,7
S,20000,6000,13724,868,T,1050,1050,141,5
S,20000,6000,506,1748,T,2302,2302,163,5
S,20000,6000,18703,1249,T,2634,2634,161,5
S,20000,6000,6193,2984,F,3813,3813,0,0
S,20000,6000,2619,3740,T,3409,3409,183,5
S,20000,6000,15676,349,F,2373,2373,0,0
S,20000,6000,1290,519,T,362,362,87,3
S,20000,6000,16194,1669,T,2001,2001,181,5
S,20000,6000,6456,4537,F,2501,2501,0,0
S,20000,6000,721,5157,F,2475,2475,0,0
S,20000,6000,3133,160,T,252,252,65,3
S,20000,6000,11586,1939,F,1620,1620,0,0
S,20000,6000,739,4975,T,145,145,108,4
S,20000,6000,281,5656,F,3210,3210,0,0
S,20000,6000,18527,1515,F,1876,1876,0,0
S,20000,6000,3239,2848,F,3073,3073,0,0
S,20000,6000,4771,4972,T,1035,1035,74,3
S,20000,6000,2562,2849,T,2718,2718,101,4
S,20000,6000,7467,3516,F,3097,3097,0,0
S,20000,6000,11387,598,T,1035,1035,195,6
S,20000,6000,6233,1430,F,3128,3128,0,0
S,20000,6000,5005,1099,F,3179,3179,0,0
S,20000,6000,5592,357,T,299,299,109,3
S,20000,6000,12978,3075,T,499,499,100,4
S,20000,6000,5286,614,T,1676,1676,171,5
S,20000,6000,6543,2898,T,991,991,146,4
S,20000,6000,14142,1870,T,310,310,115,3
S,20000,6000,17619,5470,T,2187,2187,146,6
S,20000,6000,11019,1361,T,3626,3626,246,7
S,20000,6000,12969,1058,F,3763,3763,0,0
S,20000,6000,1772,297,T,855,855,66,3
S,20000,6000,11797,4566,T,3186,3186,99,5
S,20000,6000,17700,1913,T,1015,1015,117,3
S,20000,6000,10016,2346,F,3436,3436,0,0
S,20000,6000,1441,3551,T,2211,2211,131,4
S,20000,6000,19299,1307,T,136,136,92,3
S,20000,6000,19082,5808,T,1873,1873,148,4
S,20000,6000,792,467,T,2791,2791,181,6
S,20000,6000,17162,4471,T,3831,3831,300,9
S,20000,6000,16581,2858,F,3616,3616,0,0
S,20000,6000,9337,265,T,2077,2077,120,4
S,20000,6000,1440,5005,T,1161,1161,140,5
S,20000,6000,2192,4684,T,1782,1782,129,5
S,20000,6000,7425,3687,T,3713,3713,171,6
S,20000,6000,13569,1816,F,4212,4212,0,0
S,20000,6000,15502,4006,T,545,545,101,3
S,20000,6000,11629,1117,T,1806,1806,157,6
S,20000,6000,8542,1581,F,4311,4311,0,0
S,20000,6000,2305,5380,T,3246,3246,247,9
S,20000,6000,17656,1389,T,3021,3021,164,5
S,20000,6000,5601,1095,T,751,751,115,4
S,20000,6000,4677,798,T,127,127,95,3
S,20000,6000,19687,4812,T,3081,3081,136,5
S,20000,6000,4246,892,F,3979,3979,0,0
S,20000,6000,15404,460,F,4244,4244,0,0
S,20000,6000,13920,4386,T,765,765,67,3
S,20000,6000,2447,4173,F,4014,4014,0,0
S,20000,6000,2340,4961,T,1602,1602,131,4
S,20000,6000,4096,137,T,370,370,64,3
S,20000,6000,8155,1858,T,2084,2084,95,5
S,20000,6000,8528,639,F,3879,3879,0,0
S,20000,6000,8163,713,T,1661,1661,106,4
S,20000,6000,19903,2258,T,988,988,91,4
S,20000,6000,4341,2568,T,3494,3494,201,7
S,20000,6000,343,3218,T,860,860,67,3
S,20000,6000,16061,435,T,528,528,96,3
S,20000,6000,18351,3009,F,3952,3952,0,0
S,20000,6000,15100,1478,F,4026,4026,0,0
S,20000,6000,997,293,T,439,439,81,3
S,20000,6000,18867,1850,T,912,912,58,3
S,20000,6000,7049,5411,T,3150,3150,107,5
S,20000,6000,3002,3774,F,3646,3646,0,0
S,20000,6000,9104,577,T,1556,1556,107,4
S,20000,6000,10282,3141,T,3684,3684,193,6
S,20000,6000,13613,2119,T,1140,1140,72,3
S,20000,6000,19744,1482,T,264,264,84,3
S,20000,6000,15558,3318,T,239,239,93,3
S,20000,6000,5978,711,T,2582,2582,199,6
S,20000,6000,16498,4146,T,905,905,97,3
S,20000,6000,12026,4829,T,187,187,152,4
S,20000,6000,4520,3973,T,883,883,142,5
S,20000,6000,1000,2295,T,2249,2249,149,4
S,20000,6000,11867,4865,F,4000,4000,0,0
S,20000,6000,14736,1391,F,4165,4165,0,0
S,20000,6000,6695,3275,F,3252,3252,0,0
S,20000,6000,14279,235,F,3586,3586,0,0
S,20000,6000,11090,4515,T,2371,2371,145,4
S,20000,6000,2852,1753,F,3439,3439,0,0
S,20000,6000,6098,5164,F,3369,3369,0,0
S,20000,6000,6680,602,T,412,412,121,4
S,20000,6000,18168,5976,F,4004,4004,0,0
S,20000,6000,5645,1559,T,584,584,53,3
S,20000,6000,16156,5656,F,3189,3189,0,0
S,20000,6000,10429,1969,T,1699,1699,140,5
S,20000,6000,2080,3579,F,2153,2153,0,0
S,20000,6000,13094,95,F,2356,2356,0,0
S,20000,6000,17824,915,F,2403,2403,0,0
S,20000,6000,7463,1083,F,2288,2288,0,0
S,20000,6000,18764,4947,T,3909,3909,228,8
S,20000,6000,5207,2066,T,79,79,46,2
S,20000,6000,11189,4580,F,3871,3871,0,0
S,20000,6000,19758,1393,T,2068,2068,98,4
S,20000,6000,9563,3103,T,458,458,54,3
S,20000,6000,5706,1470,T,1644,1644,141,6
S,20000,6000,302,3006,T,107,107,84,2
S,20000,6000,3709,3692,T,618,618,97,4
S,20000,6000,1939,3992,F,3640,3640,0,0
S,20000,6000,16652,4021,T,99,99,62,2
S,20000,6000,2174,123,T,2491,2491,222,8
S,20000,6000,17214,1214,F,2105,2105,0,0
S,20000,6000,5958,5539,T,1108,1108,162,5
S,20000,6000,10315,5591,T,1439,1439,132,4
S,20000,6000,3186,3256,T,643,643,64,3
S,20000,6000,11990,153,F,3854,3854,0,0
S,20000,6000,9687,1012,T,1564,1564,210,6
S,20000,6000,8270,444,T,274,274,57,3
S,20000,6000,4724,666,T,1624,1624,84,4
S,20000,6000,782,4112,T,660,660,113,4
S,20000,6000,3442,3473,F,4113,4113,0,0
S,20000,6000,17518,4301,T,126,126,106,3
S,20000,6000,17873,1575,T,1598,1598,96,4
S,20000,6000,3346,1217,T,3686,3686,178,6
S,20000,6000,7394,1503,T,438,438,154,5
S,20000,6000,12370,1833,T,2063,2063,166,6
S,20000,6000,19938,3296,T,659,659,68,5
S,20000,6000,9174,4747,F,4160,4160,0,0
S,20000,6000,16343,466,T,1225,1225,95,3
S,20000,6000,1979,5192,F,4224,4224,0,0
S,20000,6000,3524,2606,T,103,103,82,2
S,20000,6000,3915,581,T,57,57,65,2
S,20000,6000,6735,5289,T,985,985,118,4
S,20000,6000,5026,5232,T,1589,1589,166,6
S,20000,6000,16061,3174,T,552,552,61,3
S,20000,6000,7623,2908,T,2318,2318,187,6
S,20000,6000,3884,1780,T,1076,1076,91,3
S,20000,6000,7079,5721,T,620,620,129,4
S,20000,6000,1357,5702,T,571,571,79,3
S,20000,6000,9598,5844,T,3026,3026,208,6
S,20000,6000,1214,2612,T,2363,2363,179,5
S,20000,6000,11824,3291,F,4130,4130,0,0
S,20000,6000,13176,5359,F,4267,4267,0,0
S,20000,6000,12539,2578,T,1985,1985,145,4
S,20000,6000,16128,5842,T,42,42,71,2
S,20000,6000,13903,2508,T,3575,3575,156,6
S,20000,6000,14437,3993,T,3191,3191,180,5
S,20000,6000,11422,1802,T,831,831,89,3
S,20000,6000,16015,3301,T,3465,3465,266,7
S,20000,6000,2059,313,T,2634,2634,149,4
S,20000,6000,17603,3506,F,4162,4162,0,0
S,20000,6000,4785,1414,T,531,531,86,4
S,20000,6000,12506,3450,T,2695,2695,128,6
S,20000,6000,14213,1425,T,1217,1217,118,4
S,20000,6000,1165,2017,T,1220,1220,120,3
S,20000,6000,3823,3249,T,4239,4239,126,5
S,20000,6000,14289,1214,T,1782,1782,104,5
S,20000,6000,8328,3874,T,3807,3807,193,7
S,20000,6000,6753,3216,T,1531,1531,115,4
S,20000,6000,14596,1937,T,2659,2659,120,4
S,20000,6000,9636,5394,T,1616,1616,108,3
S,20000,6000,6377,511,T,265,265,108,3
S,20000,6000,3209,1144,F,3409,3409,0,0
S,20000,6000,7084,4004,T,2251,2251,117,4
S,20000,6000,2082,4194,T,1225,1225,91,4
S,20000,6000,2619,1051,F,3959,3959,0,0
S,20000,6000,4592,2083,T,3248,3248,121,4
S,20000,6000,6350,5957,T,9,9,88,2
S,20000,6000,14908,113,T,1331,1331,93,3
S,20000,6000,14989,3117,T,1754,1754,134,4
S,20000,6000,14798,3187,T,441,441,141,4
S,20000,6000,8839,105,T,3485,3485,256,8
S,20000,6000,13443,133,F,3219,3219,0,0
S,20000,6000,18568,2339,F,3531,3531,0,0
S,20000,6000,9225,1896,T,1917,1917,118,4
S,20000,6000,14486,1634,T,969,969,53,3
S,20000,6000,2743,624,T,1710,1710,162,5
S,20000,6000,13292,3865,T,1595,1595,161,5
S,20000,6000,12284,1866,T,650,650,109,4
S,20000,6000,1548,4163,T,1691,1691,127,5
S,20000,6000,870,2719,T,3145,3145,163,5
S,20000,6000,2962,1992,F,3801,3801,0,0
S,20000,6000,8934,5574,F,4267,4267,0,0
S,20000,6000,4574,107,F,3576,3576,0,0
S,20000,6000,8558,384,T,982,982,151,4
S,20000,6000,1361,1677,F,3733,3733,0,0
S,20000,6000,12305,1468,F,3030,3030,0,0
S,20000,6000,6435,3656,T,87,87,105,3
S,20000,6000,9043,1047,T,1427,1427,141,4
S,20000,6000,3334,969,T,2995,2995,182,6
S,20000,6000,5951,3867,T,2009,2009,120,4
S,20000,6000,12812,4198,T,3475,3475,147,5
S,20000,6000,15590,1035,F,3942,3942,0,0
S,20000,6000,6344,1455,T,1135,1135,103,3
S,20000,6000,2454,654,F,4169,4169,0,0
S,20000,6000,2131,4184,F,3762,3762,0,0
S,20000,6000,5039,477,T,548,548,107,4
S,20000,6000,16543,865,T,210,210,104,3
S,20000,6000,19397,4268,T,2999,2999,135,5
S,20000,6000,16874,4780,T,1062,1062,129,3
S,20000,6000,4596,2013,T,3307,3307,235,7
S,20000,6000,3784,1621,F,2487,2487,0,0
S,20000,6000,3189,2033,T,376,376,76,3
S,20000,6000,12774,1687,T,1529,1529,137,5
S,20000,6000,10695,4356,F,1980,1980,0,0
S,20000,6000,14280,4704,T,200,200,93,3
S,20000,6000,16573,924,T,486,486,50,3
S,20000,6000,523,4659,T,1090,1090,69,3
S,20000,6000,12265,2838,T,1338,1338,86,4
S,20000,6000,8641,3902,T,1710,1710,99,4
S,20000,6000,7549,2379,F,3015,3015,0,0
S,20000,6000,17784,1599,T,432,432,108,3
S,20000,6000,12216,5389,T,2562,2562,152,5
S,20000,6000,10206,386,F,2830,2830,0,0
S,20000,6000,8012,1634,T,1072,1072,135,5
S,20000,6000,9637,1286,T,162,162,120,5
S,20000,6000,7399,5008,T,1934,1934,179,5
S,20000,6000,10768,4199,T,2759,2759,138,5
S,20000,6000,16427,5222,T,2626,2626,195,6
S,20000,6000,17408,2475,F,3250,3250,0,0
S,20000,6000,12582,1261,F,3220,3220,0,0
S,20000,6000,142,2242,T,43,43,71,2
S,20000,6000,19124,1115,T,620,620,122,3
S,20000,6000,15360,4268,T,1447,1447,164,5
S,20000,6000,2948,5307,T,2418,2418,145,4
S,20000,6000,8619,2570,F,3577,3577,0,0
S,20000,6000,16672,5422,T,510,510,133,4
S,20000,6000,18855,216,T,245,245,109,3
S,20000,6000,15644,3077,T,577,577,75,3
S,20000,6000,14942,3049,T,2142,2142,189,7
S,20000,6000,17219,2551,F,2563,2563,0,0
S,20000,6000,15303,1765,T,1939,1939,130,5
S,20000,6000,4275,2917,T,141,141,81,3
S,20000,6000,18659,3749,T,407,407,147,4
S,20000,6000,7660,5476,T,3301,3301,153,5
S,20000,6000,2762,3515,T,1769,1769,98,4
S,20000,6000,8552,3646,T,1958,1958,147,4
