type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,20000,10000,3670,5313,T,3194,3194,188,6
S,20000,10000,15341,9328,T,2063,2063,131,5
S,20000,10000,14618,4736,T,3421,3421,196,5
S,20000,10000,7149,9456,F,3699,3699,0,0
S,20000,10000,3259,7914,F,4212,4212,0,0
S,20000,10000,6811,5765,F,3031,3031,0,0
S,20000,10000,7191,7673,F,2852,2852,0,0
S,20000,10000,14497,783,F,2861,2861,0,0
S,20000,10000,13745,9164,T,3217,3217,190,5
S,20000,10000,4748,2343,F,3975,3975,0,0
S,20000,10000,6140,6822,T,2544,2544,180,5
S,20000,10000,16933,1723,T,1027,1027,84,3
S,20000,10000,19340,368,T,1400,1400,128,4
S,20000,10000,19556,6528,F,4348,4348,0,0
S,20000,10000,4995,2354,F,4257,4257,0,0
S,20000,10000,12643,5762,T,912,912,95,3
S,20000,10000,19903,8099,T,4057,4057,213,6
S,20000,10000,15701,3423,T,2624,2624,121,5
S,20000,10000,677,4719,T,2905,2905,170,5
S,20000,10000,3353,9726,T,1081,1081,109,3
S,20000,10000,2503,6010,T,3116,3116,166,6
S,20000,10000,7361,9947,F,3845,3845,0,0
S,20000,10000,10414,5435,F,4457,4457,0,0
S,20000,10000,1354,1847,T,3805,3805,183,6
S,20000,10000,281,8861,T,823,823,59,3
S,20000,10000,12432,5242,T,2551,2551,264,8
S,20000,10000,5292,6437,F,4216,4216,0,0
S,20000,10000,18141,149,T,2470,2470,239,8
S,20000,10000,16324,8852,T,2406,2406,210,7
S,20000,10000,8283,1595,F,4022,4022,0,0
S,20000,10000,7138,920,T,78,78,60,2
S,20000,10000,19104,1153,T,670,670,84,3
S,20000,10000,4020,8173,F,3954,3954,0,0
S,20000,10000,14078,1103,T,69,69,91,3
S,20000,10000,5708,9749,T,2882,2882,186,5
S,20000,10000,6786,3648,T,309,309,106,4
S,20000,10000,17977,565,T,1458,1458,124,4
S,20000,10000,742,3524,F,4491,4491,0,0
S,20000,10000,8941,4512,T,1658,1658,130,5
S,20000,10000,12793,7947,T,2212,2212,122,4
S,20000,10000,7177,5297,F,3944,3944,0,0
S,20000,10000,13016,3043,F,3853,3853,0,0
S,20000,10000,174,1448,F,3817,3817,0,0
S,20000,10000,8130,1466,T,2709,2709,100,5
S,20000,10000,8852,6670,T,626,626,110,3
S,20000,10000,17544,1129,F,4373,4373,0,0
S,20000,10000,794,453,T,743,743,105,3
S,20000,10000,8299,4645,T,330,330,140,4
S,20000,10000,6792,7437,T,651,651,76,3
S,20000,10000,7506,8950,T,3544,3544,108,4
S,20000,10000,9218,9720,T,3399,3399,245,8
S,20000,10000,13860,8292,T,3681,3681,283,7
S,20000,10000,8633,5929,F,2791,2791,0,0
S,20000,10000,12317,1823,F,2548,2548,0,0
S,20000,10000,9574,7757,T,1193,1193,135,5
S,20000,10000,12559,9270,T,486,486,86,3
S,20000,10000,17090,5988,F,2485,2485,0,0
S,20000,10000,15728,9993,F,2598,2598,0,0
S,20000,10000,16601,2624,F,2628,2628,0,0
S,20000,10000,17763,6748,F,2595,2595,0,0
S,20000,10000,3160,1687,T,863,863,112,4
S,20000,10000,3134,1592,T,607,607,117,3
S,20000,10000,2050,4324,F,2261,2261,0,0
S,20000,10000,562,499,T,1650,1650,130,5
S,20000,10000,533,9010,T,1988,1988,98,4
S,20000,10000,2552,9958,F,2362,2362,0,0
S,20000,10000,10984,6003,F,1537,1537,0,0
S,20000,10000,483,4311,F,1517,1517,0,0
S,20000,10000,13131,9446,F,1578,1578,0,0
S,20000,10000,18385,3785,T,1424,1424,191,6
S,20000,10000,9138,339,T,1710,1710,158,5
S,20000,10000,9633,5850,F,3670,3670,0,0
S,20000,10000,1729,1986,T,2417,2417,179,5
S,20000,10000,13090,1792,T,1598,1598,116,5
S,20000,10000,14883,9641,F,3815,3815,0,0
S,20000,10000,11455,9927,T,1597,1597,107,4
S,20000,10000,1157,4442,T,283,283,40,3
S,20000,10000,12311,7458,T,1918,1918,194,6
S,20000,10000,188,3194,F,4467,4467,0,0
S,20000,10000,13866,78,T,327,327,92,3
S,20000,10000,8145,532,F,4441,4441,0,0
S,20000,10000,2075,5638,T,3461,3461,135,4
S,20000,10000,19549,6325,F,4525,4525,0,0
S,20000,10000,19817,7806,T,1847,1847,152,4
S,20000,10000,18881,8639,F,3745,3745,0,0
S,20000,10000,18105,8974,T,1805,1805,160,5
S,20000,10000,18580,991,F,4018,4018,0,0
S,20000,10000,9934,1676,F,4044,4044,0,0
S,20000,10000,6347,6773,T,1820,1820,168,5
S,20000,10000,314,6216,T,1797,1797,149,6
S,20000,10000,3296,5692,F,4017,4017,0,0
S,20000,10000,13469,3174,F,4210,4210,0,0
S,20000,10000,12863,15,T,356,356,85,3
S,20000,10000,18681,5374,T,1845,1845,133,4
S,20000,10000,13529,1651,F,3866,3866,0,0
S,20000,10000,11041,6670,F,4118,4118,0,0
S,20000,10000,18228,4187,F,4404,4404,0,0
S,20000,10000,6097,6404,T,4046,4046,189,6
S,20000,10000,383,6841,F,4045,4045,0,0
S,20000,10000,13385,3677,T,3591,3591,206,8
S,20000,10000,17622,3586,T,342,342,67,3
S,20000,10000,7769,689,T,2623,2623,182,6
S,20000,10000,13699,3702,T,3863,3863,189,6
S,20000,10000,2274,3027,F,4349,4349,0,0
S,20000,10000,8139,3565,F,1639,1639,0,0
S,20000,10000,133,3500,T,2163,2163,140,5
S,20000,10000,7034,2306,T,135,135,115,3
S,20000,10000,13533,7933,F,2280,2280,0,0
S,20000,10000,6549,6794,F,4494,4494,0,0
S,20000,10000,10983,8493,F,4480,4480,0,0
S,20000,10000,19395,383,T,519,519,66,3
S,20000,10000,10472,7652,T,4351,4351,150,4
S,20000,10000,6568,3210,T,1925,1925,167,6
S,20000,10000,1247,9534,T,2865,2865,170,6
S,20000,10000,19184,4485,F,4391,4391,0,0
S,20000,10000,1865,697,T,770,770,203,6
S,20000,10000,14382,2405,F,4064,4064,0,0
S,20000,10000,15041,6211,T,3359,3359,158,6
S,20000,10000,252,1111,T,1955,1955,142,5
S,20000,10000,18955,48,T,2142,2142,117,4
S,20000,10000,14183,5587,T,2136,2136,203,7
S,20000,10000,14956,8358,T,46,46,35,2
S,20000,10000,3168,6858,F,4326,4326,0,0
S,20000,10000,254,5524,T,2242,2242,172,6
S,20000,10000,7305,2596,F,4007,4007,0,0
S,20000,10000,16577,5081,T,2716,2716,189,7
S,20000,10000,2518,6589,T,538,538,88,3
S,20000,10000,13814,2953,F,3136,3136,0,0
S,20000,10000,15378,5207,F,2810,2810,0,0
S,20000,10000,12963,4186,T,265,265,88,3
S,20000,10000,11011,9311,F,2922,2922,0,0
S,20000,10000,9844,5872,T,1246,1246,138,4
S,20000,10000,539,7329,T,450,450,118,3
S,20000,10000,11511,2023,F,3614,3614,0,0
S,20000,10000,12954,5135,F,4047,4047,0,0
S,20000,10000,3945,1107,F,3803,3803,0,0
S,20000,10000,17093,8536,T,578,578,123,4
S,20000,10000,19717,5321,T,1176,1176,115,4
S,20000,10000,8736,5603,T,78,78,103,3
S,20000,10000,1326,8695,T,2153,2153,218,7
S,20000,10000,2706,5970,F,3728,3728,0,0
S,20000,10000,17307,4550,T,2468,2468,118,4
S,20000,10000,19754,1922,T,3484,3484,134,5
S,20000,10000,14692,5116,F,3818,3818,0,0
S,20000,10000,16187,9998,F,3954,3954,0,0
S,20000,10000,3383,1045,T,1028,1028,165,5
S,20000,10000,17272,706,F,3982,3982,0,0
S,20000,10000,14782,8699,F,4312,4312,0,0
S,20000,10000,15360,3002,F,4011,4011,0,0
S,20000,10000,5429,3276,F,3943,3943,0,0
S,20000,10000,1771,5444,F,3766,3766,0,0
S,20000,10000,8226,6002,T,475,475,160,5
S,20000,10000,11711,8948,T,1292,1292,88,3
S,20000,10000,9554,6511,F,3806,3806,0,0
S,20000,10000,12263,5668,F,4107,4107,0,0
S,20000,10000,11232,5930,F,3709,3709,0,0
S,20000,10000,4805,4416,F,3823,3823,0,0
S,20000,10000,14672,785,F,3715,3715,0,0
S,20000,10000,1798,7846,F,3784,3784,0,0
S,20000,10000,6122,459,T,552,552,150,4
S,20000,10000,7149,6893,T,79,79,99,3
S,20000,10000,7267,8944,F,4011,4011,0,0
S,20000,10000,8386,7511,T,3540,3540,244,7
S,20000,10000,15116,9586,T,1293,1293,137,6
S,20000,10000,10542,170,F,4245,4245,0,0
S,20000,10000,15613,5039,T,455,455,97,3
S,20000,10000,16413,5800,F,4617,4617,0,0
S,20000,10000,15940,6533,T,1019,1019,101,3
S,20000,10000,18777,7586,T,27,27,54,2
S,20000,10000,13390,4441,F,2816,2816,0,0
S,20000,10000,4779,1292,T,2931,2931,176,6
S,20000,10000,12758,1431,T,4068,4068,173,5
S,20000,10000,18826,792,T,3289,3289,200,6
S,20000,10000,3395,1413,T,889,889,109,3
S,20000,10000,13593,5757,F,4465,4465,0,0
S,20000,10000,9166,4909,T,3129,3129,141,5
S,20000,10000,14417,2078,T,1570,1570,178,6
S,20000,10000,11603,4726,F,4216,4216,0,0
S,20000,10000,5516,6730,T,1840,1840,108,4
S,20000,10000,10410,1537,F,4074,4074,0,0
S,20000,10000,14582,5297,T,680,680,118,4
S,20000,10000,2912,461,F,4094,4094,0,0
S,20000,10000,14905,6979,T,3869,3869,162,6
S,20000,10000,11636,3475,T,2661,2661,141,5
S,20000,10000,8977,8997,T,3907,3907,122,5
S,20000,10000,18989,3034,T,1438,1438,146,5
S,20000,10000,1035,709,T,308,308,64,3
S,20000,10000,11824,2389,T,1498,1498,209,6
S,20000,10000,6565,1415,T,604,604,97,3
S,20000,10000,17214,7266,T,1837,1837,227,6
S,20000,10000,18282,3940,F,3461,3461,0,0
S,20000,10000,11069,6387,T,513,513,111,4
S,20000,10000,16180,6390,F,3863,3863,0,0
S,20000,10000,13207,1193,F,3855,3855,0,0
S,20000,10000,19259,1181,F,3421,3421,0,0
S,20000,10000,11023,1469,T,1101,1101,126,3
S,20000,10000,9054,3529,T,1662,1662,190,7
S,20000,10000,6250,1709,T,212,212,113,3
S,20000,10000,10615,6621,F,3861,3861,0,0
S,20000,10000,15614,5272,F,3870,3870,0,0
S,20000,10000,19190,1291,T,1920,1920,139,5
S,20000,10000,17487,1466,F,3685,3685,0,0
S,20000,10000,13940,7406,F,3966,3966,0,0
S,20000,10000,10491,2614,T,3462,3462,139,4
S,20000,10000,1426,1502,F,3071,3071,0,0
S,20000,10000,452,9885,T,2353,2353,224,7
S,20000,10000,10688,2245,F,3698,3698,0,0
S,20000,10000,14847,7614,F,3540,3540,0,0
S,20000,10000,6519,5709,F,3240,3240,0,0
S,20000,10000,2473,134,T,3835,3835,153,5
S,20000,10000,13377,9397,F,3983,3983,0,0
S,20000,10000,12754,9222,F,4170,4170,0,0
S,20000,10000,19576,7924,T,600,600,81,3
S,20000,10000,8447,4553,T,820,820,126,3
S,20000,10000,10724,640,T,441,441,100,4
S,20000,10000,5566,4176,T,68,68,62,3
S,20000,10000,9166,5211,F,3697,3697,0,0
S,20000,10000,17527,5242,F,4477,4477,0,0
S,20000,10000,2017,2689,T,2095,2095,240,7
S,20000,10000,4391,2618,F,4576,4576,0,0
S,20000,10000,7774,8311,F,4171,4171,0,0
S,20000,10000,16420,6031,F,4484,4484,0,0
S,20000,10000,14552,827,T,2912,2912,191,5
S,20000,10000,314,9967,F,4625,4625,0,0
S,20000,10000,8200,9771,T,2656,2656,135,4
S,20000,10000,8558,5817,F,4188,4188,0,0
S,20000,10000,7773,3959,F,4551,4551,0,0
S,20000,10000,13481,6193,T,517,517,110,3
S,20000,10000,9476,3789,F,2911,2911,0,0
S,20000,10000,5740,5131,T,4141,4141,237,6
S,20000,10000,3624,5205,T,2295,2295,112,4
S,20000,10000,82,6861,F,4291,4291,0,0
S,20000,10000,19341,9219,T,127,127,88,3
S,20000,10000,15286,5556,T,1652,1652,152,5
S,20000,10000,746,3888,T,484,484,121,4
S,20000,10000,11057,5751,F,3351,3351,0,0
S,20000,10000,5285,7226,T,2656,2656,196,5
S,20000,10000,4515,7783,F,3933,3933,0,0
S,20000,10000,9997,4604,F,2766,2766,0,0
S,20000,10000,19594,5396,F,2718,2718,0,0
S,20000,10000,13990,1677,T,2401,2401,198,7
S,20000,10000,12720,8995,F,3313,3313,0,0
S,20000,10000,7692,585,F,2689,2689,0,0
S,20000,10000,6035,1215,T,853,853,83,3
S,20000,10000,7139,1614,F,3571,3571,0,0
S,20000,10000,15791,8533,F,3300,3300,0,0
S,20000,10000,8248,5146,T,1107,1107,178,6
S,20000,10000,2743,2698,F,3735,3735,0,0
S,20000,10000,18835,7338,T,57,57,66,2
S,20000,10000,11677,6305,F,4178,4178,0,0
S,20000,10000,3062,9347,T,1830,1830,91,4
S,20000,10000,13117,7317,T,2375,2375,173,6
S,20000,10000,8536,5355,F,3605,3605,0,0
S,20000,10000,12694,4986,T,2852,2852,132,4
S,20000,10000,12453,47,T,912,912,150,6
S,20000,10000,3399,3153,F,4174,4174,0,0
S,20000,10000,2423,1005,F,3534,3534,0,0
S,20000,10000,16636,3893,F,3076,3076,0,0
S,20000,10000,1756,6350,T,3081,3081,132,4
S,20000,10000,9773,5627,F,3710,3710,0,0
S,20000,10000,12186,369,F,3223,3223,0,0
S,20000,10000,19048,8070,T,1924,1924,167,6
S,20000,10000,9797,4689,T,242,242,117,4
S,20000,10000,10511,7008,F,2939,2939,0,0
S,20000,10000,11549,2468,T,2398,2398,130,5
S,20000,10000,7713,8969,T,2330,2330,137,5
S,20000,10000,3295,4979,F,4126,4126,0,0
S,20000,10000,381,9313,T,2855,2855,70,4
S,20000,10000,1476,3536,T,2100,2100,138,5
S,20000,10000,16381,2606,T,228,228,134,5
S,20000,10000,2884,4844,T,917,917,117,4
S,20000,10000,13259,6011,F,2793,2793,0,0
S,20000,10000,5924,4918,F,4004,4004,0,0
S,20000,10000,19939,9455,F,3407,3407,0,0
S,20000,10000,18258,8180,F,3765,3765,0,0
S,20000,10000,4789,4560,F,3701,3701,0,0
S,20000,10000,15567,4021,F,3649,3649,0,0
S,20000,10000,17552,1112,F,3832,3832,0,0
S,20000,10000,12328,393,T,1093,1093,56,3
S,20000,10000,15418,4755,F,3408,3408,0,0
S,20000,10000,4714,5100,F,3573,3573,0,0
S,20000,10000,19762,4470,T,275,275,87,3
S,20000,10000,19649,5682,F,3476,3476,0,0
S,20000,10000,10214,1547,F,3913,3913,0,0
S,20000,10000,4414,6159,F,3340,3340,0,0
S,20000,10000,14963,4064,F,3410,3410,0,0
S,20000,10000,16552,5469,T,1638,1638,163,4
S,20000,10000,3824,9810,T,2783,2783,139,4
S,20000,10000,11099,6053,F,3845,3845,0,0
S,20000,10000,885,6180,T,91,91,91,4
S,20000,10000,1731,888,F,3459,3459,0,0
S,20000,10000,13572,5675,F,4038,4038,0,0
S,20000,10000,7803,9563,F,3777,3777,0,0
S,20000,10000,9029,2930,T,2246,2246,162,6
S,20000,10000,19419,8253,T,2097,2097,122,5
S,20000,10000,389,4766,T,2734,2734,119,5
S,20000,10000,12151,5786,T,971,971,100,3
S,20000,10000,7940,3839,T,2348,2348,89,4
S,20000,10000,16891,2137,T,574,574,124,3
S,20000,10000,6132,2322,T,3369,3369,200,6
S,20000,10000,19421,9281,T,263,263,93,3
S,20000,10000,16858,6333,T,1158,1158,60,3
S,20000,10000,10214,1500,T,624,624,159,5
S,20000,10000,5437,9872,T,2716,2716,160,5
S,20000,10000,334,3938,T,502,502,150,4
S,20000,10000,10957,909,T,2866,2866,192,5
S,20000,10000,8916,9532,F,3921,3921,0,0
S,20000,10000,3477,8774,F,2570,2570,0,0
S,20000,10000,1868,3230,F,2515,2515,0,0
S,20000,10000,5763,2600,F,2631,2631,0,0
S,20000,10000,16425,2048,T,1466,1466,222,6
S,20000,10000,5912,6379,F,4523,4523,0,0
S,20000,10000,10869,4110,F,4017,4017,0,0
S,20000,10000,19003,5119,F,3880,3880,0,0
S,20000,10000,19212,9361,T,1148,1148,67,4
S,20000,10000,11685,5530,F,4223,4223,0,0
S,20000,10000,6710,1466,T,678,678,140,4
S,20000,10000,10655,8291,T,4108,4108,263,9
S,20000,10000,17554,5346,T,3792,3792,252,7
S,20000,10000,18379,6515,T,2652,2652,120,4
S,20000,10000,1413,7765,T,1014,1014,108,4
S,20000,10000,15750,8774,F,4381,4381,0,0
S,20000,10000,1695,5820,F,3878,3878,0,0
S,20000,10000,11122,210,T,2715,2715,112,6
S,20000,10000,15032,7706,T,907,907,106,4
S,20000,10000,5373,1342,T,315,315,120,4
S,20000,10000,12760,3817,T,557,557,126,4
S,20000,10000,2138,50,T,398,398,92,3
S,20000,10000,13224,5628,F,2453,2453,0,0
S,20000,10000,11231,4456,F,2888,2888,0,0
S,20000,10000,170,4262,T,166,166,84,3
S,20000,10000,2313,9909,T,1508,1508,178,7
S,20000,10000,8141,9507,T,273,273,120,5
S,20000,10000,12634,4822,F,2533,2533,0,0
S,20000,10000,18525,5348,F,2814,2814,0,0
S,20000,10000,9258,7485,F,4026,4026,0,0
S,20000,10000,12902,8940,T,30,30,109,3
S,20000,10000,19460,6516,F,4211,4211,0,0
S,20000,10000,16820,920,T,1115,1115,169,4
S,20000,10000,9201,106,T,518,518,90,3
S,20000,10000,16794,9709,T,3009,3009,161,6
S,20000,10000,12799,5149,T,2735,2735,138,5
S,20000,10000,5597,7441,T,2519,2519,147,5
S,20000,10000,13184,8596,T,1569,1569,141,4
S,20000,10000,5367,4516,T,1061,1061,85,3
S,20000,10000,7689,4620,F,3741,3741,0,0
S,20000,10000,19600,5442,T,991,991,79,3
S,20000,10000,5350,7462,F,4185,4185,0,0
S,20000,10000,280,2105,T,2230,2230,89,5
S,20000,10000,3149,1505,T,380,380,139,4
S,20000,10000,4341,3709,F,3597,3597,0,0
S,20000,10000,17160,1683,T,1057,1057,110,4
S,20000,10000,15623,8421,T,568,568,72,3
S,20000,10000,3691,4577,T,834,834,108,4
S,20000,10000,17195,4729,T,2999,2999,191,6
S,20000,10000,1331,129,T,1164,1164,168,5
S,20000,10000,13604,6098,F,4031,4031,0,0
S,20000,10000,2159,8592,F,4346,4346,0,0
S,20000,10000,6119,1809,T,1351,1351,60,4
S,20000,10000,14255,4010,T,198,198,83,3
S,20000,10000,5776,271,F,4734,4734,0,0
S,20000,10000,129,9794,T,2487,2487,226,7
S,20000,10000,16132,1721,F,4173,4173,0,0
S,20000,10000,15170,8373,F,3687,3687,0,0
S,20000,10000,10259,3988,T,228,228,92,4
S,20000,10000,17690,1886,T,1984,1984,151,4
S,20000,10000,3705,8230,T,3396,3396,280,9
S,20000,10000,9073,1481,F,3599,3599,0,0
S,20000,10000,9720,9754,F,4355,4355,0,0
S,20000,10000,8560,7034,F,4475,4475,0,0
S,20000,10000,5283,132,T,311,311,75,3
S,20000,10000,550,5938,F,3733,3733,0,0
S,20000,10000,12347,7193,T,129,129,51,2
S,20000,10000,338,6572,T,1383,1383,148,4
S,20000,10000,8271,2118,F,4251,4251,0,0
S,20000,10000,15485,2067,T,931,931,127,4
S,20000,10000,11590,52,F,4655,4655,0,0
S,20000,10000,8004,7820,T,1650,1650,154,5
S,20000,10000,277,4985,T,23,23,37,1
S,20000,10000,7895,2773,T,1845,1845,160,5
S,20000,10000,9839,5257,F,3887,3887,0,0
S,20000,10000,15841,7195,F,4211,4211,0,0
S,20000,10000,15107,3902,T,1832,1832,126,5
S,20000,10000,10291,855,T,637,637,112,3
S,20000,10000,4896,3344,T,3395,3395,158,6
S,20000,10000,4377,3380,F,3741,3741,0,0
S,20000,10000,499,9475,F,4445,4445,0,0
S,20000,10000,13969,9644,F,4517,4517,0,0
S,20000,10000,4475,6111,T,3545,3545,212,8
S,20000,10000,13016,8476,F,4020,4020,0,0
S,20000,10000,18277,2706,T,171,171,92,3
S,20000,10000,6900,5426,F,3868,3868,0,0
S,20000,10000,6004,4337,F,4272,4272,0,0
S,20000,10000,11720,5724,F,3553,3553,0,0
S,20000,10000,12984,8446,F,4136,4136,0,0
S,20000,10000,17618,4844,T,1574,1574,123,4
S,20000,10000,14310,3570,F,3850,3850,0,0
S,20000,10000,9993,2797,T,1122,1122,124,5
S,20000,10000,15812,4910,T,1504,1504,145,4
S,20000,10000,1005,7322,T,639,639,87,4
S,20000,10000,17004,2762,T,482,482,126,4
S,20000,10000,18593,5916,F,4232,4232,0,0
S,20000,10000,2670,3139,T,3864,3864,299,8
S,20000,10000,17759,1943,T,2920,2920,184,6
S,20000,10000,16004,9388,T,3682,3682,122,4
S,20000,10000,17680,6602,T,1634,1634,122,4
S,20000,10000,12687,9326,T,2789,2789,192,6
S,20000,10000,2506,1947,F,3612,3612,0,0
S,20000,10000,10390,5124,F,4531,4531,0,0
S,20000,10000,12854,4053,F,4459,4459,0,0
S,20000,10000,1536,2420,T,4477,4477,177,6
S,20000,10000,13830,144,F,4599,4599,0,0
S,20000,10000,19870,8302,T,1286,1286,103,4
S,20000,10000,11174,6310,F,4186,4186,0,0
S,20000,10000,19746,6086,T,739,739,80,3
S,20000,10000,18301,3028,T,2674,2674,199,6
S,20000,10000,10073,6950,T,1418,1418,101,4
S,20000,10000,11416,2664,T,1516,1516,115,4
S,20000,10000,1852,9836,F,4150,4150,0,0
