type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,20000,8000,2537,6702,T,326,2617,86,3
S,20000,8000,5844,4587,F,5377,5377,0,0
S,20000,8000,10226,1747,T,676,4171,135,4
S,20000,8000,4152,6130,F,4725,4725,0,0
S,20000,8000,7421,1288,T,74,678,77,2
S,20000,8000,15398,1078,T,2734,5495,178,5
S,20000,8000,8142,295,T,1321,4639,86,4
S,20000,8000,7323,6196,T,2368,4622,224,7
S,20000,8000,16153,1965,T,1277,4507,154,4
S,20000,8000,19256,2727,T,1551,4473,116,4
S,20000,8000,11529,6513,T,1145,4687,80,4
S,20000,8000,2023,4176,T,4380,4467,195,6
S,20000,8000,9664,5602,T,3100,5295,137,5
S,20000,8000,7328,7517,T,2793,4823,197,6
S,20000,8000,3157,6673,T,78,83,32,2
S,20000,8000,16209,295,T,238,4626,62,3
S,20000,8000,9845,4214,T,437,4907,104,4
S,20000,8000,12899,5465,T,3274,4300,206,6
S,20000,8000,11716,193,F,4465,4465,0,0
S,20000,8000,16147,1013,T,799,5266,122,4
S,20000,8000,3507,2879,T,192,4339,58,3
S,20000,8000,17050,6119,T,1062,4904,75,4
S,20000,8000,6076,7127,T,210,5201,110,4
S,20000,8000,16872,1327,T,2300,4518,94,4
S,20000,8000,11102,7505,F,4787,4787,0,0
S,20000,8000,7845,4912,F,5267,5267,0,0
S,20000,8000,17795,6493,T,4829,5302,208,6
S,20000,8000,8127,4587,F,5001,5001,0,0
S,20000,8000,18325,4499,T,901,5102,119,4
S,20000,8000,10337,4066,F,4897,4897,0,0
S,20000,8000,11805,1157,T,1287,5416,198,6
S,20000,8000,17755,6190,F,4518,4518,0,0
S,20000,8000,18092,7562,T,2820,4543,165,5
S,20000,8000,18513,7825,T,2196,4596,172,5
S,20000,8000,2137,6553,T,54,3818,82,2
S,20000,8000,9286,5999,T,1782,4842,172,5
S,20000,8000,8251,3867,T,454,4262,109,3
S,20000,8000,2288,2924,T,720,1458,127,4
S,20000,8000,712,4680,T,1673,4461,104,5
