type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,50000,10000,27350,862,T,3805,3805,181,7
S,50000,10000,22380,4333,T,3730,3730,229,6
S,50000,10000,49059,2545,T,4,4,77,3
S,50000,10000,29715,5332,T,1086,1086,173,4
S,50000,10000,19651,7862,T,2571,2571,198,5
S,50000,10000,533,9949,T,3010,3010,107,4
S,50000,10000,39650,5500,F,7625,7625,0,0
S,50000,10000,31276,6534,T,234,234,159,6
S,50000,10000,36585,2759,T,6117,6117,288,9
S,50000,10000,20340,5740,T,549,549,113,6
S,50000,10000,6783,1393,T,3356,3356,132,5
S,50000,10000,46631,8269,T,6764,6764,221,7
S,50000,10000,47182,2445,T,1552,1552,160,7
S,50000,10000,9085,7271,T,6773,6773,300,8
S,50000,10000,29331,5481,T,5269,5269,176,5
S,50000,10000,36600,9711,T,1139,1139,172,7
S,50000,10000,25651,1821,F,13572,13572,0,0
S,50000,10000,12861,8407,T,4244,4244,167,6
S,50000,10000,3972,5759,T,4084,4084,170,7
S,50000,10000,42820,4933,T,1427,1427,164,5
S,50000,10000,16757,4270,F,12401,12401,0,0
S,50000,10000,26971,2331,T,3289,3289,299,8
S,50000,10000,13176,1056,T,6328,6328,175,6
S,50000,10000,5140,697,T,7893,7893,178,5
S,50000,10000,37079,3499,T,978,978,202,6
S,50000,10000,5341,6608,F,12289,12289,0,0
S,50000,10000,7553,5034,T,1410,1410,162,5
S,50000,10000,42145,2693,T,7379,7379,235,8
S,50000,10000,39090,4620,T,5710,5710,186,6
S,50000,10000,8937,1292,T,5578,5578,80,3
S,50000,10000,9644,7670,T,4401,4401,185,7
S,50000,10000,12023,1949,T,6339,6339,170,5
S,50000,10000,16190,1021,F,7615,7615,0,0
S,50000,10000,29256,8173,T,5091,5091,136,5
S,50000,10000,31578,2681,F,7079,7079,0,0
S,50000,10000,26924,1449,T,2343,2343,239,7
S,50000,10000,3931,172,T,5693,5693,156,7
S,50000,10000,11749,5158,T,3057,3057,274,9
S,50000,10000,9524,4067,T,1395,1395,258,7
S,50000,10000,12808,5927,F,7579,7579,0,0
S,50000,10000,31022,8113,T,3949,3949,127,5
S,50000,10000,1010,5983,T,5069,5069,65,3
S,50000,10000,33471,7687,T,1250,1250,104,3
S,50000,10000,31187,2268,F,4668,4668,0,0
S,50000,10000,21918,7994,T,1172,1172,228,6
S,50000,10000,40479,6274,F,4671,4671,0,0
S,50000,10000,45969,1674,T,6196,6196,122,5
S,50000,10000,14235,9652,F,8943,8943,0,0
S,50000,10000,24176,6805,T,2690,2690,139,5
S,50000,10000,37558,7218,T,5051,5051,197,6
S,50000,10000,18457,579,T,4572,4572,206,7
S,50000,10000,25123,4061,T,2615,2615,232,8
S,50000,10000,47493,9245,T,599,599,259,8
S,50000,10000,39004,9285,T,550,550,167,5
S,50000,10000,21057,1157,T,2752,2752,270,9
S,50000,10000,16566,2,T,5131,5131,313,12
S,50000,10000,36238,9413,T,861,861,251,7
S,50000,10000,45379,5325,F,8148,8148,0,0
S,50000,10000,37590,684,F,8285,8285,0,0
S,50000,10000,17068,3133,T,3295,3295,177,7
S,50000,10000,16291,3954,T,3117,3117,218,7
S,50000,10000,7411,8613,F,4632,4632,0,0
S,50000,10000,14374,4533,T,2959,2959,255,8
S,50000,10000,18016,5821,T,2302,2302,113,4
S,50000,10000,12062,581,T,6799,6799,216,8
S,50000,10000,22493,8952,T,1189,1189,120,5
S,50000,10000,38039,2766,T,1797,1797,174,6
S,50000,10000,39670,5520,T,804,804,171,6
S,50000,10000,31705,5731,T,7418,7418,232,9
S,50000,10000,19774,7470,T,11042,11042,272,10
S,50000,10000,18181,599,T,6527,6527,314,10
S,50000,10000,48034,5250,T,5563,5563,166,5
S,50000,10000,21742,4362,T,2744,2744,273,10
S,50000,10000,39557,2177,T,2155,2155,245,7
S,50000,10000,30537,4242,T,6222,6222,324,8
S,50000,10000,21837,5503,T,4543,4543,238,7
S,50000,10000,9094,3273,T,5830,5830,236,8
S,50000,10000,29138,9765,T,1316,1316,222,6
S,50000,10000,48873,1615,F,11506,11506,0,0
S,50000,10000,10935,3338,T,2722,2722,197,6
S,50000,10000,22136,7057,T,2293,2293,104,4
S,50000,10000,20754,5629,T,1470,1470,187,8
S,50000,10000,41619,3281,T,5027,5027,132,5
S,50000,10000,32420,798,T,11265,11265,281,8
S,50000,10000,8869,9212,T,6156,6156,175,6
S,50000,10000,1220,6359,T,1133,1133,34,2
S,50000,10000,44253,6509,T,1002,1002,190,7
S,50000,10000,8772,7914,T,6519,6519,241,7
S,50000,10000,148,7474,T,2144,2144,129,4
S,50000,10000,35239,1319,T,8153,8153,166,6
S,50000,10000,2230,8752,T,2554,2554,112,4
S,50000,10000,42110,4913,T,276,276,81,3
S,50000,10000,34392,929,T,2047,2047,267,9
S,50000,10000,3370,6872,T,1142,1142,90,2
S,50000,10000,2541,7566,T,974,974,133,4
S,50000,10000,36794,8155,T,1555,1555,106,4
S,50000,10000,9087,5296,T,49,49,119,5
S,50000,10000,4925,7859,T,5617,5617,116,4
S,50000,10000,11956,6617,T,5359,5359,358,11
S,50000,10000,28096,9951,T,6453,6453,167,7
S,50000,10000,49906,5415,T,1301,1301,113,4
S,50000,10000,25291,9810,T,288,288,143,6
S,50000,10000,33216,2236,T,43,43,102,4
S,50000,10000,16419,8573,T,3839,3839,92,3
S,50000,10000,24517,6328,F,6910,6910,0,0
S,50000,10000,8228,4962,T,1441,1441,200,7
S,50000,10000,12173,6270,T,111,111,165,5
S,50000,10000,49785,1577,F,7471,7471,0,0
S,50000,10000,12420,1439,T,1147,1147,255,10
S,50000,10000,16804,416,T,7320,7320,171,4
S,50000,10000,1097,9590,T,167,167,122,4
S,50000,10000,5603,4674,T,1252,1252,167,5
S,50000,10000,47083,3369,T,711,711,318,10
S,50000,10000,10774,7290,T,628,628,122,3
S,50000,10000,23271,506,T,3852,3852,89,3
S,50000,10000,48289,851,T,4971,4971,343,11
S,50000,10000,38556,4467,T,2513,2513,180,7
S,50000,10000,25351,7423,T,2005,2005,222,10
S,50000,10000,40581,3804,T,991,991,221,6
S,50000,10000,46042,551,T,1443,1443,104,3
S,50000,10000,15260,6321,T,2207,2207,213,7
S,50000,10000,26858,8984,T,3581,3581,163,6
S,50000,10000,45381,24,T,5255,5255,295,8
S,50000,10000,4327,1719,T,4039,4039,132,5
S,50000,10000,39177,4791,T,2936,2936,166,6
S,50000,10000,39908,3886,T,291,291,187,5
S,50000,10000,45616,7709,T,3412,3412,270,9
S,50000,10000,17789,7289,T,271,271,92,4
S,50000,10000,29048,9785,T,8594,8594,211,7
S,50000,10000,675,3922,T,8045,8045,131,5
S,50000,10000,15761,5296,T,8164,8164,226,7
S,50000,10000,31433,3296,T,241,241,60,3
S,50000,10000,22643,8008,T,1219,1219,174,6
S,50000,10000,33262,7483,T,2310,2310,203,7
S,50000,10000,41638,9649,T,2648,2648,258,7
S,50000,10000,20511,2711,T,6007,6007,98,5
S,50000,10000,16067,4627,F,11786,11786,0,0
S,50000,10000,36289,1569,T,162,162,127,5
S,50000,10000,22200,5139,T,926,926,222,7
S,50000,10000,24912,2302,T,4238,4238,210,8
S,50000,10000,12975,7336,T,3306,3306,210,9
S,50000,10000,202,5066,F,12289,12289,0,0
S,50000,10000,2150,3423,F,11429,11429,0,0
S,50000,10000,28207,1478,T,1374,1374,192,8
S,50000,10000,26655,7412,T,2839,2839,208,9
S,50000,10000,70,5731,T,7883,7883,169,6
S,50000,10000,30197,3171,T,10313,10313,132,5
S,50000,10000,27456,7045,T,4427,4427,266,11
S,50000,10000,10094,5915,F,10837,10837,0,0
S,50000,10000,25880,4396,T,4417,4417,167,6
S,50000,10000,5377,1046,T,5283,5283,285,8
S,50000,10000,44799,7941,T,1975,1975,200,6
S,50000,10000,9851,2520,T,4031,4031,141,4
S,50000,10000,44896,8971,T,4069,4069,275,9
S,50000,10000,34231,9734,T,5436,5436,246,9
S,50000,10000,721,2741,T,6555,6555,132,5
S,50000,10000,46984,1596,T,297,297,197,6
S,50000,10000,38608,8405,T,573,573,235,8
S,50000,10000,35140,9931,T,7915,7915,191,7
S,50000,10000,30778,5469,T,78,78,150,5
S,50000,10000,30167,2899,T,2899,2899,213,8
S,50000,10000,44286,1063,T,5172,5172,332,10
S,50000,10000,1965,3214,T,859,859,148,6
S,50000,10000,24958,6442,T,1253,1253,83,3
S,50000,10000,25642,7260,T,10447,10447,270,10
S,50000,10000,24098,5791,T,4782,4782,221,7
S,50000,10000,4312,8004,T,1465,1465,181,5
S,50000,10000,1932,7716,T,2337,2337,87,5
S,50000,10000,6735,2877,T,170,170,124,5
S,50000,10000,28443,9453,T,1408,1408,293,8
S,50000,10000,34811,2848,T,4471,4471,169,6
S,50000,10000,40617,7398,T,165,165,337,10
S,50000,10000,5511,1018,T,2877,2877,163,5
S,50000,10000,28870,9937,T,3772,3772,323,8
S,50000,10000,24826,3192,T,1931,1931,182,6
S,50000,10000,30648,61,T,1192,1192,245,8
S,50000,10000,30807,6496,T,109,109,77,2
S,50000,10000,26285,7653,T,1149,1149,91,4
S,50000,10000,15515,2934,F,13441,13441,0,0
S,50000,10000,19590,5705,T,3879,3879,133,5
S,50000,10000,9480,1674,T,5971,5971,264,10
S,50000,10000,19722,9327,T,896,896,156,7
S,50000,10000,46251,811,F,12517,12517,0,0
S,50000,10000,4625,8965,T,5101,5101,243,10
S,50000,10000,12500,9055,T,8377,8377,216,8
S,50000,10000,43592,8194,T,260,260,200,7
S,50000,10000,30403,9385,T,11221,11221,222,7
S,50000,10000,25667,6391,T,621,621,247,8
S,50000,10000,21684,3395,T,215,215,274,8
S,50000,10000,38756,825,T,4274,4274,193,5
S,50000,10000,20439,7440,T,3241,3241,164,5
S,50000,10000,19870,2355,T,9210,9210,335,11
S,50000,10000,42034,6551,T,488,488,62,3
S,50000,10000,41489,5845,T,4885,4885,187,6
S,50000,10000,19274,3189,T,3697,3697,203,8
S,50000,10000,17395,8756,T,4783,4783,90,4
S,50000,10000,14163,7142,T,8733,8733,194,7
S,50000,10000,26311,7384,T,4420,4420,115,4
S,50000,10000,30470,4385,T,4630,4630,135,6
S,50000,10000,30159,7020,T,49,49,87,3
S,50000,10000,1380,1820,T,25,25,44,2
S,50000,10000,17963,8888,F,12767,12767,0,0
S,50000,10000,41826,6865,T,55,55,123,4
S,50000,10000,13532,5777,T,3983,3983,288,8
S,50000,10000,17902,3072,T,6977,6977,160,5
S,50000,10000,39579,4167,T,1257,1257,168,7
S,50000,10000,30184,8478,T,2332,2332,146,6
S,50000,10000,26038,6270,T,4668,4668,368,11
S,50000,10000,49018,2323,T,2373,2373,131,5
S,50000,10000,31775,7002,T,8949,8949,154,6
S,50000,10000,35002,9898,T,6047,6047,371,11
S,50000,10000,1481,107,T,1667,1667,137,5
S,50000,10000,41996,834,T,264,264,195,7
S,50000,10000,30746,3402,T,4849,4849,108,5
S,50000,10000,27721,5518,F,9220,9220,0,0
S,50000,10000,32680,8681,T,1759,1759,351,10
S,50000,10000,18124,8325,T,4588,4588,174,6
S,50000,10000,1581,2289,T,2002,2002,167,5
S,50000,10000,37279,5323,T,4912,4912,241,7
S,50000,10000,10954,4470,T,2980,2980,97,5
S,50000,10000,37238,8858,T,64,64,175,5
S,50000,10000,11987,4310,T,145,145,120,4
S,50000,10000,9419,2545,T,167,167,189,6
S,50000,10000,1102,16,T,655,655,62,3
S,50000,10000,25454,9510,T,2967,2967,121,6
S,50000,10000,3369,9329,T,1869,1869,245,8
S,50000,10000,47936,6880,T,1818,1818,202,7
S,50000,10000,41073,6323,T,1414,1414,145,5
S,50000,10000,37340,5982,F,4435,4435,0,0
S,50000,10000,8984,8560,F,4668,4668,0,0
S,50000,10000,16493,5399,T,214,214,88,4
S,50000,10000,17036,4057,F,3870,3870,0,0
S,50000,10000,20694,5053,T,3599,3599,224,7
S,50000,10000,45751,9832,T,3867,3867,175,8
S,50000,10000,19234,4801,F,3610,3610,0,0
S,50000,10000,20463,9397,T,1669,1669,214,7
S,50000,10000,39784,530,T,2514,2514,182,6
S,50000,10000,38097,5769,T,2472,2472,116,3
S,50000,10000,35405,1285,F,4379,4379,0,0
S,50000,10000,28265,1378,F,3987,3987,0,0
S,50000,10000,30528,6241,F,4614,4614,0,0
S,50000,10000,45635,9515,T,2473,2473,227,6
S,50000,10000,21478,6332,T,3567,3567,237,6
S,50000,10000,5132,351,F,6285,6285,0,0
S,50000,10000,39676,7747,T,947,947,92,4
S,50000,10000,5778,4838,T,3637,3637,265,8
S,50000,10000,20714,1216,T,7623,7623,410,13
S,50000,10000,4489,1812,T,1181,1181,89,3
S,50000,10000,18721,232,T,3226,3226,219,6
S,50000,10000,23785,1450,T,6856,6856,147,5
S,50000,10000,39796,9487,T,431,431,211,6
S,50000,10000,36363,5833,T,1135,1135,87,4
S,50000,10000,16020,4751,T,2329,2329,150,6
S,50000,10000,878,8324,T,947,947,143,5
S,50000,10000,19854,4950,T,9233,9233,183,9
S,50000,10000,17373,8342,T,730,730,144,5
S,50000,10000,45294,6978,T,1132,1132,185,8
S,50000,10000,22767,7844,T,4311,4311,154,5
S,50000,10000,38535,718,T,5821,5821,319,10
S,50000,10000,21668,6514,T,10812,10812,287,9
S,50000,10000,13385,3073,T,2238,2238,201,7
S,50000,10000,29885,6194,F,11311,11311,0,0
S,50000,10000,35664,7043,T,452,452,98,4
S,50000,10000,46904,8481,T,2637,2637,126,5
S,50000,10000,47954,1074,T,4681,4681,176,7
S,50000,10000,22949,6037,T,5059,5059,95,5
S,50000,10000,23443,9610,T,6242,6242,149,6
S,50000,10000,46830,4783,T,9343,9343,323,13
S,50000,10000,22450,7366,T,475,475,245,8
S,50000,10000,46359,5195,T,156,156,167,6
S,50000,10000,21225,9904,T,1072,1072,160,5
S,50000,10000,28052,296,T,2072,2072,76,4
S,50000,10000,19009,2243,T,6124,6124,162,6
S,50000,10000,3651,2031,T,137,137,119,4
S,50000,10000,20453,5760,T,6176,6176,233,7
S,50000,10000,6955,2344,T,1616,1616,137,5
S,50000,10000,5673,9153,T,5458,5458,290,10
S,50000,10000,237,6893,T,4816,4816,166,5
S,50000,10000,35750,2495,T,2164,2164,136,6
S,50000,10000,2014,6017,T,995,995,40,2
S,50000,10000,35119,1541,T,6178,6178,209,7
S,50000,10000,46170,2545,T,65,65,124,4
S,50000,10000,24447,1820,T,172,172,163,5
S,50000,10000,41807,2241,T,2247,2247,170,6
S,50000,10000,8731,1030,T,408,408,143,5
S,50000,10000,45006,4477,T,5523,5523,207,7
S,50000,10000,13227,1417,T,823,823,214,7
S,50000,10000,25048,7413,T,1310,1310,174,7
S,50000,10000,27479,6358,T,914,914,198,6
S,50000,10000,7353,724,T,813,813,157,6
S,50000,10000,26876,7755,T,2287,2287,110,4
S,50000,10000,41257,4008,T,4356,4356,152,6
S,50000,10000,7821,4337,T,395,395,130,5
S,50000,10000,16743,946,T,26,26,64,3
S,50000,10000,16512,1021,T,9879,9879,230,7
S,50000,10000,44181,6380,T,381,381,95,3
S,50000,10000,30290,1235,T,334,334,148,6
S,50000,10000,19188,2359,T,6616,6616,210,6
S,50000,10000,14425,1618,T,209,209,167,4
S,50000,10000,6731,7610,T,1534,1534,181,5
S,50000,10000,39834,6161,T,2586,2586,158,6
S,50000,10000,49379,3816,T,1349,1349,173,7
S,50000,10000,21255,8752,T,194,194,151,4
S,50000,10000,32565,544,T,3185,3185,215,6
S,50000,10000,23409,4559,T,1409,1409,200,6
S,50000,10000,40262,1153,T,615,615,234,7
S,50000,10000,27865,8089,T,26,26,65,3
S,50000,10000,17581,4164,T,481,481,116,4
S,50000,10000,13948,2077,T,3753,3753,229,6
S,50000,10000,42911,4499,T,3235,3235,247,8
S,50000,10000,48869,9687,T,10535,10535,255,9
S,50000,10000,6420,835,F,10412,10412,0,0
S,50000,10000,12403,6093,T,3837,3837,239,7
S,50000,10000,14160,1918,T,3432,3432,253,8
S,50000,10000,44301,5988,T,825,825,182,4
S,50000,10000,24422,5381,T,2313,2313,186,5
S,50000,10000,45646,7271,T,6125,6125,282,10
S,50000,10000,38950,2033,T,178,178,139,4
S,50000,10000,28262,4701,T,2032,2032,153,6
S,50000,10000,48236,7548,T,2856,2856,383,12
S,50000,10000,46502,5478,T,1207,1207,190,6
S,50000,10000,16971,1979,T,11655,11655,346,11
S,50000,10000,13265,7758,T,3296,3296,198,6
S,50000,10000,25792,6046,T,2587,2587,175,5
S,50000,10000,42313,4701,T,1427,1427,151,5
S,50000,10000,39055,4246,T,341,341,155,4
S,50000,10000,25407,8083,T,4545,4545,323,11
S,50000,10000,3924,7428,T,1107,1107,108,4
S,50000,10000,31246,3130,T,1067,1067,88,3
S,50000,10000,2427,3820,T,1119,1119,62,2
S,50000,10000,42031,2850,T,2848,2848,178,5
S,50000,10000,3697,5595,T,323,323,119,3
S,50000,10000,35935,5441,T,6055,6055,115,4
S,50000,10000,25016,5720,T,4337,4337,127,4
S,50000,10000,16193,6588,T,218,218,198,7
S,50000,10000,30398,8688,T,12334,12334,165,6
S,50000,10000,48451,5318,T,3622,3622,146,5
S,50000,10000,2467,8763,T,179,179,56,3
S,50000,10000,23021,685,T,3159,3159,239,7
S,50000,10000,20524,2590,T,3987,3987,234,6
S,50000,10000,2239,8236,T,4799,4799,201,6
S,50000,10000,20384,579,T,4514,4514,262,8
S,50000,10000,960,1818,T,8311,8311,197,8
S,50000,10000,10016,8514,T,9968,9968,161,5
S,50000,10000,9477,4852,T,1614,1614,155,6
S,50000,10000,45401,1667,T,1775,1775,171,5
S,50000,10000,27480,7318,T,556,556,187,6
S,50000,10000,1840,3645,T,6142,6142,237,7
S,50000,10000,22033,9416,T,1644,1644,228,6
S,50000,10000,13039,7159,T,658,658,149,6
S,50000,10000,22402,1797,T,7815,7815,197,5
S,50000,10000,12380,1130,T,157,157,34,2
S,50000,10000,16308,2711,T,3077,3077,197,7
S,50000,10000,21038,2329,T,359,359,330,11
S,50000,10000,23892,8912,T,5072,5072,155,5
S,50000,10000,10669,2808,T,267,267,118,5
S,50000,10000,20279,9264,T,2311,2311,228,9
S,50000,10000,48052,4866,T,8057,8057,190,7
S,50000,10000,3999,7795,T,520,520,123,5
S,50000,10000,738,6445,T,100,100,89,3
S,50000,10000,34502,8347,T,764,764,141,5
S,50000,10000,31829,4693,T,2781,2781,138,5
S,50000,10000,2596,9363,T,3864,3864,143,5
S,50000,10000,49149,5727,T,284,284,141,5
S,50000,10000,35055,4812,T,283,283,200,7
S,50000,10000,36771,6464,T,11564,11564,285,8
S,50000,10000,27439,2393,T,2712,2712,185,6
S,50000,10000,35971,2387,T,2228,2228,287,10
S,50000,10000,41961,8026,T,5607,5607,147,5
S,50000,10000,1452,2280,F,12289,12289,0,0
S,50000,10000,43548,1480,T,6795,6795,168,6
S,50000,10000,35031,8823,T,111,111,205,5
S,50000,10000,6428,5290,F,7816,7816,0,0
S,50000,10000,23465,5599,T,1923,1923,148,5
S,50000,10000,9104,8290,T,2181,2181,203,8
S,50000,10000,34993,5859,T,532,532,163,5
S,50000,10000,7440,3356,T,982,982,72,3
S,50000,10000,15318,887,T,8798,8798,279,9
S,50000,10000,30594,1596,T,5770,5770,314,9
S,50000,10000,17964,5344,T,8118,8118,166,6
S,50000,10000,17106,7131,T,3197,3197,252,8
S,50000,10000,91,2137,T,853,853,98,4
S,50000,10000,11308,1149,T,2398,2398,127,5
S,50000,10000,2093,2809,T,726,726,243,9
S,50000,10000,42891,7684,T,4379,4379,232,10
S,50000,10000,7220,8971,T,4544,4544,134,6
S,50000,10000,481,4774,T,5147,5147,83,4
S,50000,10000,9303,398,T,4886,4886,268,10
S,50000,10000,43121,642,T,4357,4357,185,7
S,50000,10000,37162,4400,T,10535,10535,314,9
S,50000,10000,47443,4260,T,5598,5598,192,6
S,50000,10000,38562,4645,T,4951,4951,133,5
S,50000,10000,14816,4059,T,2288,2288,85,4
S,50000,10000,26062,8162,F,8011,8011,0,0
S,50000,10000,789,2123,T,4365,4365,147,4
S,50000,10000,47393,3952,T,1638,1638,221,6
S,50000,10000,36812,8881,T,827,827,338,10
S,50000,10000,49715,7737,T,397,397,307,9
S,50000,10000,25508,1488,T,1023,1023,198,7
S,50000,10000,22165,8089,T,284,284,143,6
S,50000,10000,26630,9934,T,5253,5253,109,3
S,50000,10000,14388,947,T,1391,1391,265,7
S,50000,10000,16469,9374,T,1137,1137,174,5
S,50000,10000,21892,7558,T,3338,3338,130,4
S,50000,10000,434,4810,F,9345,9345,0,0
S,50000,10000,22626,1120,T,116,116,110,4
S,50000,10000,43379,7801,F,10479,10479,0,0
S,50000,10000,39716,6965,T,309,309,169,6
S,50000,10000,15520,7282,T,965,965,166,6
S,50000,10000,44845,6090,T,4487,4487,169,6
S,50000,10000,18001,5151,T,5753,5753,199,8
S,50000,10000,7449,3637,T,4785,4785,194,5
S,50000,10000,33962,3848,T,2164,2164,150,6
S,50000,10000,40196,2972,T,1441,1441,159,6
S,50000,10000,39449,1975,T,4223,4223,222,8
S,50000,10000,1194,8858,T,176,176,173,5
S,50000,10000,4389,3055,T,1646,1646,130,4
S,50000,10000,37226,7367,T,2842,2842,128,5
S,50000,10000,36931,8490,T,1697,1697,179,6
S,50000,10000,39188,4996,T,1824,1824,182,6
S,50000,10000,36648,4651,T,514,514,179,6
S,50000,10000,43653,7573,T,4963,4963,299,9
S,50000,10000,14600,2595,T,9794,9794,221,7
S,50000,10000,46833,4502,T,9167,9167,169,6
S,50000,10000,27792,2655,T,330,330,130,4
S,50000,10000,29435,7156,F,221,221,0,0
S,50000,10000,16047,1557,T,1632,1632,166,5
S,50000,10000,40971,3055,T,148,148,183,6
S,50000,10000,9365,1488,T,1102,1102,167,6
S,50000,10000,44082,4839,T,3297,3297,136,5
S,50000,10000,7234,544,T,3636,3636,230,8
S,50000,10000,49768,5206,T,8341,8341,218,9
S,50000,10000,14411,1489,T,412,412,84,4
S,50000,10000,22293,3265,T,4897,4897,283,9
S,50000,10000,49374,3168,T,570,570,134,5
S,50000,10000,23579,8352,T,1429,1429,206,7
S,50000,10000,14868,4613,T,10423,10423,244,6
S,50000,10000,39444,6654,T,1423,1423,211,6
S,50000,10000,16419,1996,T,5927,5927,89,4
S,50000,10000,31329,1895,T,827,827,152,4
S,50000,10000,9706,8403,T,9674,9674,166,6
S,50000,10000,34642,1715,T,4671,4671,129,4
S,50000,10000,33201,6339,T,4094,4094,310,10
S,50000,10000,21197,60,T,430,430,190,5
S,50000,10000,45262,552,T,149,149,220,7
S,50000,10000,33559,4311,T,1676,1676,209,7
S,50000,10000,37777,469,T,11221,11221,249,8
S,50000,10000,12037,7261,T,245,245,235,6
S,50000,10000,9028,9207,T,7375,7375,187,6
S,50000,10000,15735,1905,T,513,513,193,7
S,50000,10000,4201,7228,T,2637,2637,180,5
S,50000,10000,37287,2433,T,4930,4930,310,11
S,50000,10000,44927,303,T,12,12,88,2
S,50000,10000,25018,2618,T,4698,4698,188,7
S,50000,10000,40300,7912,T,3276,3276,286,10
S,50000,10000,42211,9904,T,1006,1006,88,4
S,50000,10000,28497,4224,T,2261,2261,181,6
S,50000,10000,24652,8869,T,99,99,130,5
S,50000,10000,27843,1931,T,2601,2601,134,4
S,50000,10000,37075,8632,T,1567,1567,188,7
S,50000,10000,42360,6981,T,8303,8303,276,8
S,50000,10000,29442,1230,T,2622,2622,155,7
S,50000,10000,42510,9476,T,1713,1713,218,7
S,50000,10000,31942,7509,T,8481,8481,206,9
S,50000,10000,48510,5294,T,5978,5978,175,4
S,50000,10000,41845,7828,T,1687,1687,187,6
S,50000,10000,1002,5784,T,8839,8839,162,6
S,50000,10000,36287,5619,T,763,763,130,5
S,50000,10000,6678,2027,T,10546,10546,337,11
S,50000,10000,33082,2827,T,6819,6819,150,7
S,50000,10000,29360,6981,F,7022,7022,0,0
S,50000,10000,16723,8900,T,2173,2173,128,3
S,50000,10000,5470,3265,T,3960,3960,210,7
S,50000,10000,1592,8263,F,7420,7420,0,0
S,50000,10000,30328,3892,T,315,315,156,5
S,50000,10000,27287,376,F,6655,6655,0,0
S,50000,10000,3578,5907,T,3785,3785,100,5
S,50000,10000,27225,9472,T,6574,6574,178,6
S,50000,10000,33361,9947,T,622,622,247,8
S,50000,10000,21927,3918,T,4669,4669,308,11
S,50000,10000,4671,7501,T,2500,2500,175,6
S,50000,10000,18503,7548,T,2093,2093,121,5
S,50000,10000,13080,412,T,1937,1937,111,5
S,50000,10000,38084,3916,T,3777,3777,160,5
